x	res0	res1	res2	res3	func
12.87	0.196013	0.196013	0.196013	0.196013	0.196013
12.88	0.196976	0.196976	0.196976	0.196976	0.196976
12.89	0.19792	0.19792	0.19792	0.19792	0.19792
12.9	0.198842	0.198842	0.198842	0.198842	0.198842
12.91	0.199745	0.199745	0.199745	0.199745	0.199745
12.92	0.200626	0.200626	0.200626	0.200626	0.200626
12.93	0.201487	0.201487	0.201487	0.201487	0.201487
12.94	0.202327	0.202327	0.202327	0.202327	0.202327
12.95	0.203146	0.203146	0.203146	0.203146	0.203146
12.96	0.203944	0.203944	0.203944	0.203944	0.203944
12.97	0.204721	0.204721	0.204721	0.204721	0.204721
12.98	0.205477	0.205477	0.205477	0.205477	0.205477
12.99	0.206212	0.206212	0.206212	0.206212	0.206212
13	0.206926	0.206926	0.206926	0.206926	0.206926
13.01	0.207619	0.207619	0.207619	0.207619	0.207619
13.02	0.20829	0.20829	0.20829	0.20829	0.20829
13.03	0.20894	0.20894	0.20894	0.20894	0.20894
13.04	0.209568	0.209568	0.209568	0.209568	0.209568
13.05	0.210176	0.210176	0.210176	0.210176	0.210176
13.06	0.210761	0.210761	0.210761	0.210761	0.210761
13.07	0.211325	0.211325	0.211325	0.211325	0.211325
13.08	0.211868	0.211868	0.211868	0.211868	0.211868
13.09	0.212389	0.212389	0.212389	0.212389	0.212389
13.1	0.212888	0.212888	0.212888	0.212888	0.212888
13.11	0.213366	0.213366	0.213366	0.213366	0.213366
13.12	0.213822	0.213822	0.213822	0.213822	0.213822
13.13	0.214256	0.214256	0.214256	0.214256	0.214256
13.14	0.214669	0.214669	0.214669	0.214669	0.214669
13.15	0.215059	0.215059	0.215059	0.215059	0.215059
13.16	0.215428	0.215428	0.215428	0.215428	0.215428
13.17	0.215776	0.215776	0.215776	0.215776	0.215776
13.18	0.216101	0.216101	0.216101	0.216101	0.216101
13.19	0.216404	0.216404	0.216404	0.216404	0.216404
13.2	0.216686	0.216686	0.216686	0.216686	0.216686
13.21	0.216946	0.216946	0.216946	0.216946	0.216946
13.22	0.217183	0.217183	0.217183	0.217183	0.217183
13.23	0.217399	0.217399	0.217399	0.217399	0.217399
13.24	0.217594	0.217594	0.217594	0.217594	0.217594
13.25	0.217766	0.217766	0.217766	0.217766	0.217766
13.26	0.217916	0.217916	0.217916	0.217916	0.217916
13.27	0.218044	0.218044	0.218044	0.218044	0.218044
13.28	0.218151	0.218151	0.218151	0.218151	0.218151
13.29	0.218235	0.218235	0.218235	0.218235	0.218235
13.3	0.218298	0.218298	0.218298	0.218298	0.218298
13.31	0.218339	0.218339	0.218339	0.218339	0.218339
13.32	0.218358	0.218358	0.218358	0.218358	0.218358
13.33	0.218355	0.218355	0.218355	0.218355	0.218355
13.34	0.21833	0.21833	0.21833	0.21833	0.21833
13.35	0.218284	0.218284	0.218284	0.218284	0.218284
13.36	0.218216	0.218216	0.218216	0.218216	0.218216
13.37	0.218126	0.218126	0.218126	0.218126	0.218126
13.38	0.218014	0.218014	0.218014	0.218014	0.218014
13.39	0.21788	0.21788	0.21788	0.21788	0.21788
13.4	0.217725	0.217725	0.217725	0.217725	0.217725
13.41	0.217548	0.217548	0.217548	0.217548	0.217548
13.42	0.21735	0.21735	0.21735	0.21735	0.21735
13.43	0.21713	0.21713	0.21713	0.21713	0.21713
13.44	0.216888	0.216888	0.216888	0.216888	0.216888
13.45	0.216625	0.216625	0.216625	0.216625	0.216625
13.46	0.216341	0.216341	0.216341	0.216341	0.216341
13.47	0.216035	0.216035	0.216035	0.216035	0.216035
13.48	0.215708	0.215708	0.215708	0.215708	0.215708
13.49	0.215359	0.215359	0.215359	0.215359	0.215359
13.5	0.214989	0.214989	0.214989	0.214989	0.214989
13.51	0.214598	0.214598	0.214598	0.214598	0.214598
13.52	0.214186	0.214186	0.214186	0.214186	0.214186
13.53	0.213752	0.213752	0.213752	0.213752	0.213752
13.54	0.213298	0.213298	0.213298	0.213298	0.213298
13.55	0.212823	0.212823	0.212823	0.212823	0.212823
13.56	0.212326	0.212326	0.212326	0.212326	0.212326
13.57	0.211809	0.211809	0.211809	0.211809	0.211809
13.58	0.211271	0.211271	0.211271	0.211271	0.211271
13.59	0.210713	0.210713	0.210713	0.210713	0.210713
13.6	0.210133	0.210133	0.210133	0.210133	0.210133
13.61	0.209533	0.209533	0.209533	0.209533	0.209533
13.62	0.208913	0.208913	0.208913	0.208913	0.208913
13.63	0.208272	0.208272	0.208272	0.208272	0.208272
13.64	0.207611	0.207611	0.207611	0.207611	0.207611
13.65	0.206929	0.206929	0.206929	0.206929	0.206929
13.66	0.206228	0.206228	0.206228	0.206228	0.206228
13.67	0.205506	0.205506	0.205506	0.205506	0.205506
13.68	0.204764	0.204764	0.204764	0.204764	0.204764
13.69	0.204002	0.204002	0.204002	0.204002	0.204002
13.7	0.203221	0.203221	0.203221	0.203221	0.203221
13.71	0.20242	0.20242	0.20242	0.20242	0.20242
13.72	0.201599	0.201599	0.201599	0.201599	0.201599
13.73	0.200758	0.200758	0.200758	0.200758	0.200758
13.74	0.199898	0.199898	0.199898	0.199898	0.199898
13.75	0.199019	0.199019	0.199019	0.199019	0.199019
13.76	0.19812	0.19812	0.19812	0.19812	0.19812
13.77	0.197203	0.197203	0.197203	0.197203	0.197203
13.78	0.196266	0.196266	0.196266	0.196266	0.196266
13.79	0.19531	0.19531	0.19531	0.19531	0.19531
13.8	0.194336	0.194336	0.194336	0.194336	0.194336
13.81	0.193342	0.193342	0.193342	0.193342	0.193342
13.82	0.192331	0.192331	0.192331	0.192331	0.192331
13.83	0.1913	0.1913	0.1913	0.1913	0.1913
13.84	0.190251	0.190251	0.190251	0.190251	0.190251
13.85	0.189184	0.189184	0.189184	0.189184	0.189184
13.86	0.188099	0.188099	0.188099	0.188099	0.188099
13.87	0.186996	0.186996	0.186996	0.186996	0.186996
13.88	0.185875	0.185875	0.185875	0.185875	0.185875
13.89	0.184736	0.184736	0.184736	0.184736	0.184736
13.9	0.18358	0.18358	0.18358	0.18358	0.18358
13.91	0.182406	0.182406	0.182406	0.182406	0.182406
13.92	0.181214	0.181214	0.181214	0.181214	0.181214
13.93	0.180006	0.180006	0.180006	0.180006	0.180006
13.94	0.17878	0.17878	0.17878	0.17878	0.17878
13.95	0.177537	0.177537	0.177537	0.177537	0.177537
13.96	0.176278	0.176278	0.176278	0.176278	0.176278
13.97	0.175001	0.175001	0.175001	0.175001	0.175001
13.98	0.173708	0.173708	0.173708	0.173708	0.173708
13.99	0.172399	0.172399	0.172399	0.172399	0.172399
14	0.171073	0.171073	0.171073	0.171073	0.171073
14.01	0.169732	0.169732	0.169732	0.169732	0.169732
14.02	0.168374	0.168374	0.168374	0.168374	0.168374
14.03	0.167	0.167	0.167	0.167	0.167
14.04	0.165611	0.165611	0.165611	0.165611	0.165611
14.05	0.164206	0.164206	0.164206	0.164206	0.164206
14.06	0.162785	0.162785	0.162785	0.162785	0.162785
14.07	0.16135	0.16135	0.16135	0.16135	0.16135
14.08	0.159899	0.159899	0.159899	0.159899	0.159899
14.09	0.158433	0.158433	0.158433	0.158433	0.158433
14.1	0.156953	0.156953	0.156953	0.156953	0.156953
14.11	0.155458	0.155458	0.155458	0.155458	0.155458
14.12	0.153948	0.153948	0.153948	0.153948	0.153948
14.13	0.152424	0.152424	0.152424	0.152424	0.152424
14.14	0.150886	0.150886	0.150886	0.150886	0.150886
14.15	0.149334	0.149334	0.149334	0.149334	0.149334
14.16	0.147768	0.147768	0.147768	0.147768	0.147768
14.17	0.146188	0.146188	0.146188	0.146188	0.146188
14.18	0.144595	0.144595	0.144595	0.144595	0.144595
14.19	0.142989	0.142989	0.142989	0.142989	0.142989
14.2	0.141369	0.141369	0.141369	0.141369	0.141369
14.21	0.139737	0.139737	0.139737	0.139737	0.139737
14.22	0.138091	0.138091	0.138091	0.138091	0.138091
14.23	0.136433	0.136433	0.136433	0.136433	0.136433
14.24	0.134763	0.134763	0.134763	0.134763	0.134763
14.25	0.13308	0.13308	0.13308	0.13308	0.13308
14.26	0.131385	0.131385	0.131385	0.131385	0.131385
14.27	0.129678	0.129678	0.129678	0.129678	0.129678
14.28	0.12796	0.12796	0.12796	0.12796	0.12796
14.29	0.126229	0.126229	0.126229	0.126229	0.126229
14.3	0.124488	0.124488	0.124488	0.124488	0.124488
14.31	0.122735	0.122735	0.122735	0.122735	0.122735
14.32	0.120971	0.120971	0.120971	0.120971	0.120971
14.33	0.119196	0.119196	0.119196	0.119196	0.119196
14.34	0.117411	0.117411	0.117411	0.117411	0.117411
14.35	0.115615	0.115615	0.115615	0.115615	0.115615
14.36	0.113808	0.113808	0.113808	0.113808	0.113808
14.37	0.111992	0.111992	0.111992	0.111992	0.111992
14.38	0.110166	0.110166	0.110166	0.110166	0.110166
14.39	0.10833	0.10833	0.10833	0.10833	0.10833
14.4	0.106484	0.106484	0.106484	0.106484	0.106484
14.41	0.104629	0.104629	0.104629	0.104629	0.104629
14.42	0.102765	0.102765	0.102765	0.102765	0.102765
14.43	0.100892	0.100892	0.100892	0.100892	0.100892
14.44	0.09901	0.09901	0.09901	0.09901	0.09901
14.45	0.0971195	0.0971195	0.0971195	0.0971195	0.0971195
14.46	0.0952206	0.0952206	0.0952206	0.0952206	0.0952206
14.47	0.0933135	0.0933135	0.0933135	0.0933135	0.0933135
14.48	0.0913984	0.0913984	0.0913984	0.0913984	0.0913984
14.49	0.0894754	0.0894754	0.0894754	0.0894754	0.0894754
14.5	0.0875449	0.0875449	0.0875449	0.0875449	0.0875449
14.51	0.0856069	0.0856069	0.0856069	0.0856069	0.0856069
14.52	0.0836617	0.0836617	0.0836617	0.0836617	0.0836617
14.53	0.0817095	0.0817095	0.0817095	0.0817095	0.0817095
14.54	0.0797504	0.0797504	0.0797504	0.0797504	0.0797504
14.55	0.0777848	0.0777848	0.0777848	0.0777848	0.0777848
14.56	0.0758127	0.0758127	0.0758127	0.0758127	0.0758127
14.57	0.0738344	0.0738344	0.0738344	0.0738344	0.0738344
14.58	0.07185	0.07185	0.07185	0.07185	0.07185
14.59	0.0698599	0.0698599	0.0698599	0.0698599	0.0698599
14.6	0.0678641	0.0678641	0.0678641	0.0678641	0.0678641
14.61	0.0658629	0.0658629	0.0658629	0.0658629	0.0658629
14.62	0.0638565	0.0638565	0.0638565	0.0638565	0.0638565
14.63	0.061845	0.061845	0.061845	0.061845	0.061845
14.64	0.0598288	0.0598288	0.0598288	0.0598288	0.0598288
14.65	0.0578079	0.0578079	0.0578079	0.0578079	0.0578079
14.66	0.0557827	0.0557827	0.0557827	0.0557827	0.0557827
14.67	0.0537533	0.0537533	0.0537533	0.0537533	0.0537533
14.68	0.0517198	0.0517198	0.0517198	0.0517198	0.0517198
14.69	0.0496826	0.0496826	0.0496826	0.0496826	0.0496826
14.7	0.0476418	0.0476418	0.0476418	0.0476418	0.0476418
14.71	0.0455977	0.0455977	0.0455977	0.0455977	0.0455977
14.72	0.0435503	0.0435503	0.0435503	0.0435503	0.0435503
14.73	0.0415	0.0415	0.0415	0.0415	0.0415
14.74	0.039447	0.039447	0.039447	0.039447	0.039447
14.75	0.0373914	0.0373914	0.0373914	0.0373914	0.0373914
14.76	0.0353334	0.0353334	0.0353334	0.0353334	0.0353334
14.77	0.0332733	0.0332733	0.0332733	0.0332733	0.0332733
14.78	0.0312113	0.0312113	0.0312113	0.0312113	0.0312113
14.79	0.0291476	0.0291476	0.0291476	0.0291476	0.0291476
14.8	0.0270823	0.0270823	0.0270823	0.0270823	0.0270823
14.81	0.0250157	0.0250157	0.0250157	0.0250157	0.0250157
14.82	0.0229481	0.0229481	0.0229481	0.0229481	0.0229481
14.83	0.0208795	0.0208795	0.0208795	0.0208795	0.0208795
14.84	0.0188102	0.0188102	0.0188102	0.0188102	0.0188102
14.85	0.0167404	0.0167404	0.0167404	0.0167404	0.0167404
14.86	0.0146704	0.0146704	0.0146704	0.0146704	0.0146704
14.87	0.0126003	0.0126003	0.0126003	0.0126003	0.0126003
14.88	0.0105303	0.0105303	0.0105303	0.0105303	0.0105303
14.89	0.00846065	0.00846065	0.00846065	0.00846065	0.00846065
14.9	0.00639154	0.00639154	0.00639154	0.00639154	0.00639154
14.91	0.00432319	0.00432319	0.00432319	0.00432319	0.00432319
14.92	0.00225579	0.00225579	0.00225579	0.00225579	0.00225579
14.93	0.000189555	0.000189555	0.000189555	0.000189555	0.000189555
14.94	-0.00187532	-0.00187532	-0.00187532	-0.00187532	-0.00187532
14.95	-0.00393862	-0.00393862	-0.00393862	-0.00393862	-0.00393862
14.96	-0.00600016	-0.00600016	-0.00600016	-0.00600016	-0.00600016
14.97	-0.00805971	-0.00805971	-0.00805971	-0.00805971	-0.00805971
14.98	-0.0101171	-0.0101171	-0.0101171	-0.0101171	-0.0101171
14.99	-0.0121721	-0.0121721	-0.0121721	-0.0121721	-0.0121721
15	-0.0142245	-0.0142245	-0.0142245	-0.0142245	-0.0142245
15.01	-0.0162741	-0.0162741	-0.0162741	-0.0162741	-0.0162741
15.02	-0.0183207	-0.0183207	-0.0183207	-0.0183207	-0.0183207
15.03	-0.0203641	-0.0203641	-0.0203641	-0.0203641	-0.0203641
15.04	-0.0224042	-0.0224042	-0.0224042	-0.0224042	-0.0224042
15.05	-0.0244406	-0.0244406	-0.0244406	-0.0244406	-0.0244406
15.06	-0.0264732	-0.0264732	-0.0264732	-0.0264732	-0.0264732
15.07	-0.0285019	-0.0285019	-0.0285019	-0.0285019	-0.0285019
15.08	-0.0305263	-0.0305263	-0.0305263	-0.0305263	-0.0305263
15.09	-0.0325464	-0.0325464	-0.0325464	-0.0325464	-0.0325464
15.1	-0.0345619	-0.0345619	-0.0345619	-0.0345619	-0.0345619
15.11	-0.0365725	-0.0365725	-0.0365725	-0.0365725	-0.0365725
15.12	-0.0385782	-0.0385782	-0.0385782	-0.0385782	-0.0385782
15.13	-0.0405787	-0.0405787	-0.0405787	-0.0405787	-0.0405787
15.14	-0.0425738	-0.0425738	-0.0425738	-0.0425738	-0.0425738
15.15	-0.0445634	-0.0445634	-0.0445634	-0.0445634	-0.0445634
15.16	-0.0465472	-0.0465472	-0.0465472	-0.0465472	-0.0465472
15.17	-0.048525	-0.048525	-0.048525	-0.048525	-0.048525
15.18	-0.0504967	-0.0504967	-0.0504967	-0.0504967	-0.0504967
15.19	-0.052462	-0.052462	-0.052462	-0.052462	-0.052462
15.2	-0.0544208	-0.0544208	-0.0544208	-0.0544208	-0.0544208
15.21	-0.0563729	-0.0563729	-0.0563729	-0.0563729	-0.0563729
15.22	-0.058318	-0.058318	-0.058318	-0.058318	-0.058318
15.23	-0.060256	-0.060256	-0.060256	-0.060256	-0.060256
15.24	-0.0621868	-0.0621868	-0.0621868	-0.0621868	-0.0621868
15.25	-0.06411	-0.06411	-0.06411	-0.06411	-0.06411
15.26	-0.0660256	-0.0660256	-0.0660256	-0.0660256	-0.0660256
15.27	-0.0679333	-0.0679333	-0.0679333	-0.0679333	-0.0679333
15.28	-0.069833	-0.069833	-0.069833	-0.069833	-0.069833
15.29	-0.0717245	-0.0717245	-0.0717245	-0.0717245	-0.0717245
15.3	-0.0736075	-0.0736075	-0.0736075	-0.0736075	-0.0736075
15.31	-0.075482	-0.075482	-0.075482	-0.075482	-0.075482
15.32	-0.0773477	-0.0773477	-0.0773477	-0.0773477	-0.0773477
15.33	-0.0792045	-0.0792045	-0.0792045	-0.0792045	-0.0792045
15.34	-0.0810521	-0.0810521	-0.0810521	-0.0810521	-0.0810521
15.35	-0.0828904	-0.0828904	-0.0828904	-0.0828904	-0.0828904
15.36	-0.0847192	-0.0847192	-0.0847192	-0.0847192	-0.0847192
15.37	-0.0865384	-0.0865384	-0.0865384	-0.0865384	-0.0865384
15.38	-0.0883477	-0.0883477	-0.0883477	-0.0883477	-0.0883477
15.39	-0.0901471	-0.0901471	-0.0901471	-0.0901471	-0.0901471
15.4	-0.0919362	-0.0919362	-0.0919362	-0.0919362	-0.0919362
15.41	-0.093715	-0.093715	-0.093715	-0.093715	-0.093715
15.42	-0.0954833	-0.0954833	-0.0954833	-0.0954833	-0.0954833
15.43	-0.0972409	-0.0972409	-0.0972409	-0.0972409	-0.0972409
15.44	-0.0989876	-0.0989876	-0.0989876	-0.0989876	-0.0989876
15.45	-0.100723	-0.100723	-0.100723	-0.100723	-0.100723
15.46	-0.102448	-0.102448	-0.102448	-0.102448	-0.102448
15.47	-0.104161	-0.104161	-0.104161	-0.104161	-0.104161
15.48	-0.105863	-0.105863	-0.105863	-0.105863	-0.105863
15.49	-0.107553	-0.107553	-0.107553	-0.107553	-0.107553
15.5	-0.109231	-0.109231	-0.109231	-0.109231	-0.109231
15.51	-0.110897	-0.110897	-0.110897	-0.110897	-0.110897
15.52	-0.112551	-0.112551	-0.112551	-0.112551	-0.112551
15.53	-0.114192	-0.114192	-0.114192	-0.114192	-0.114192
15.54	-0.115821	-0.115821	-0.115821	-0.115821	-0.115821
15.55	-0.117438	-0.117438	-0.117438	-0.117438	-0.117438
15.56	-0.119042	-0.119042	-0.119042	-0.119042	-0.119042
15.57	-0.120633	-0.120633	-0.120633	-0.120633	-0.120633
15.58	-0.12221	-0.12221	-0.12221	-0.12221	-0.12221
15.59	-0.123775	-0.123775	-0.123775	-0.123775	-0.123775
15.6	-0.125326	-0.125326	-0.125326	-0.125326	-0.125326
15.61	-0.126864	-0.126864	-0.126864	-0.126864	-0.126864
15.62	-0.128388	-0.128388	-0.128388	-0.128388	-0.128388
15.63	-0.129898	-0.129898	-0.129898	-0.129898	-0.129898
15.64	-0.131394	-0.131394	-0.131394	-0.131394	-0.131394
15.65	-0.132876	-0.132876	-0.132876	-0.132876	-0.132876
15.66	-0.134344	-0.134344	-0.134344	-0.134344	-0.134344
15.67	-0.135797	-0.135797	-0.135797	-0.135797	-0.135797
15.68	-0.137236	-0.137236	-0.137236	-0.137236	-0.137236
15.69	-0.138661	-0.138661	-0.138661	-0.138661	-0.138661
15.7	-0.14007	-0.14007	-0.14007	-0.14007	-0.14007
15.71	-0.141465	-0.141465	-0.141465	-0.141465	-0.141465
15.72	-0.142845	-0.142845	-0.142845	-0.142845	-0.142845
15.73	-0.144209	-0.144209	-0.144209	-0.144209	-0.144209
15.74	-0.145558	-0.145558	-0.145558	-0.145558	-0.145558
15.75	-0.146892	-0.146892	-0.146892	-0.146892	-0.146892
15.76	-0.14821	-0.14821	-0.14821	-0.14821	-0.14821
15.77	-0.149513	-0.149513	-0.149513	-0.149513	-0.149513
15.78	-0.1508	-0.1508	-0.1508	-0.1508	-0.1508
15.79	-0.152071	-0.152071	-0.152071	-0.152071	-0.152071
15.8	-0.153326	-0.153326	-0.153326	-0.153326	-0.153326
15.81	-0.154565	-0.154565	-0.154565	-0.154565	-0.154565
15.82	-0.155787	-0.155787	-0.155787	-0.155787	-0.155787
15.83	-0.156993	-0.156993	-0.156993	-0.156993	-0.156993
15.84	-0.158183	-0.158183	-0.158183	-0.158183	-0.158183
15.85	-0.159356	-0.159356	-0.159356	-0.159356	-0.159356
15.86	-0.160513	-0.160513	-0.160513	-0.160513	-0.160513
15.87	-0.161653	-0.161653	-0.161653	-0.161653	-0.161653
15.88	-0.162776	-0.162776	-0.162776	-0.162776	-0.162776
15.89	-0.163882	-0.163882	-0.163882	-0.163882	-0.163882
15.9	-0.16497	-0.16497	-0.16497	-0.16497	-0.16497
15.91	-0.166042	-0.166042	-0.166042	-0.166042	-0.166042
15.92	-0.167097	-0.167097	-0.167097	-0.167097	-0.167097
15.93	-0.168134	-0.168134	-0.168134	-0.168134	-0.168134
15.94	-0.169153	-0.169153	-0.169153	-0.169153	-0.169153
15.95	-0.170155	-0.170155	-0.170155	-0.170155	-0.170155
15.96	-0.17114	-0.17114	-0.17114	-0.17114	-0.17114
15.97	-0.172106	-0.172106	-0.172106	-0.172106	-0.172106
15.98	-0.173055	-0.173055	-0.173055	-0.173055	-0.173055
15.99	-0.173986	-0.173986	-0.173986	-0.173986	-0.173986
16	-0.174899	-0.174899	-0.174899	-0.174899	-0.174899
16.01	-0.175794	-0.175794	-0.175794	-0.175794	-0.175794
16.02	-0.176671	-0.176671	-0.176671	-0.176671	-0.176671
16.03	-0.177529	-0.177529	-0.177529	-0.177529	-0.177529
16.04	-0.17837	-0.17837	-0.17837	-0.17837	-0.17837
16.05	-0.179192	-0.179192	-0.179192	-0.179192	-0.179192
16.06	-0.179995	-0.179995	-0.179995	-0.179995	-0.179995
16.07	-0.18078	-0.18078	-0.18078	-0.18078	-0.18078
16.08	-0.181547	-0.181547	-0.181547	-0.181547	-0.181547
16.09	-0.182295	-0.182295	-0.182295	-0.182295	-0.182295
16.1	-0.183024	-0.183024	-0.183024	-0.183024	-0.183024
16.11	-0.183734	-0.183734	-0.183734	-0.183734	-0.183734
16.12	-0.184426	-0.184426	-0.184426	-0.184426	-0.184426
16.13	-0.185098	-0.185098	-0.185098	-0.185098	-0.185098
16.14	-0.185752	-0.185752	-0.185752	-0.185752	-0.185752
16.15	-0.186387	-0.186387	-0.186387	-0.186387	-0.186387
16.16	-0.187003	-0.187003	-0.187003	-0.187003	-0.187003
16.17	-0.1876	-0.1876	-0.1876	-0.1876	-0.1876
16.18	-0.188177	-0.188177	-0.188177	-0.188177	-0.188177
16.19	-0.188736	-0.188736	-0.188736	-0.188736	-0.188736
16.2	-0.189275	-0.189275	-0.189275	-0.189275	-0.189275
16.21	-0.189795	-0.189795	-0.189795	-0.189795	-0.189795
16.22	-0.190296	-0.190296	-0.190296	-0.190296	-0.190296
16.23	-0.190777	-0.190777	-0.190777	-0.190777	-0.190777
16.24	-0.191239	-0.191239	-0.191239	-0.191239	-0.191239
16.25	-0.191682	-0.191682	-0.191682	-0.191682	-0.191682
16.26	-0.192105	-0.192105	-0.192105	-0.192105	-0.192105
16.27	-0.192508	-0.192508	-0.192508	-0.192508	-0.192508
16.28	-0.192893	-0.192893	-0.192893	-0.192893	-0.192893
16.29	-0.193257	-0.193257	-0.193257	-0.193257	-0.193257
16.3	-0.193602	-0.193602	-0.193602	-0.193602	-0.193602
16.31	-0.193928	-0.193928	-0.193928	-0.193928	-0.193928
16.32	-0.194234	-0.194234	-0.194234	-0.194234	-0.194234
16.33	-0.19452	-0.19452	-0.19452	-0.19452	-0.19452
16.34	-0.194787	-0.194787	-0.194787	-0.194787	-0.194787
16.35	-0.195034	-0.195034	-0.195034	-0.195034	-0.195034
16.36	-0.195262	-0.195262	-0.195262	-0.195262	-0.195262
16.37	-0.195469	-0.195469	-0.195469	-0.195469	-0.195469
16.38	-0.195658	-0.195658	-0.195658	-0.195658	-0.195658
16.39	-0.195826	-0.195826	-0.195826	-0.195826	-0.195826
16.4	-0.195975	-0.195975	-0.195975	-0.195975	-0.195975
16.41	-0.196104	-0.196104	-0.196104	-0.196104	-0.196104
16.42	-0.196213	-0.196213	-0.196213	-0.196213	-0.196213
16.43	-0.196303	-0.196303	-0.196303	-0.196303	-0.196303
16.44	-0.196373	-0.196373	-0.196373	-0.196373	-0.196373
16.45	-0.196424	-0.196424	-0.196424	-0.196424	-0.196424
16.46	-0.196454	-0.196454	-0.196454	-0.196454	-0.196454
16.47	-0.196465	-0.196465	-0.196465	-0.196465	-0.196465
16.48	-0.196457	-0.196457	-0.196457	-0.196457	-0.196457
16.49	-0.196429	-0.196429	-0.196429	-0.196429	-0.196429
16.5	-0.196381	-0.196381	-0.196381	-0.196381	-0.196381
16.51	-0.196313	-0.196313	-0.196313	-0.196313	-0.196313
16.52	-0.196226	-0.196226	-0.196226	-0.196226	-0.196226
16.53	-0.19612	-0.19612	-0.19612	-0.19612	-0.19612
16.54	-0.195994	-0.195994	-0.195994	-0.195994	-0.195994
16.55	-0.195848	-0.195848	-0.195848	-0.195848	-0.195848
16.56	-0.195683	-0.195683	-0.195683	-0.195683	-0.195683
16.57	-0.195498	-0.195498	-0.195498	-0.195498	-0.195498
16.58	-0.195294	-0.195294	-0.195294	-0.195294	-0.195294
16.59	-0.195071	-0.195071	-0.195071	-0.195071	-0.195071
16.6	-0.194828	-0.194828	-0.194828	-0.194828	-0.194828
16.61	-0.194566	-0.194566	-0.194566	-0.194566	-0.194566
16.62	-0.194284	-0.194284	-0.194284	-0.194284	-0.194284
16.63	-0.193984	-0.193984	-0.193984	-0.193984	-0.193984
16.64	-0.193664	-0.193664	-0.193664	-0.193664	-0.193664
16.65	-0.193325	-0.193325	-0.193325	-0.193325	-0.193325
16.66	-0.192967	-0.192967	-0.192967	-0.192967	-0.192967
16.67	-0.192589	-0.192589	-0.192589	-0.192589	-0.192589
16.68	-0.192193	-0.192193	-0.192193	-0.192193	-0.192193
16.69	-0.191778	-0.191778	-0.191778	-0.191778	-0.191778
16.7	-0.191344	-0.191344	-0.191344	-0.191344	-0.191344
16.71	-0.19089	-0.19089	-0.19089	-0.19089	-0.19089
16.72	-0.190419	-0.190419	-0.190419	-0.190419	-0.190419
16.73	-0.189928	-0.189928	-0.189928	-0.189928	-0.189928
16.74	-0.189419	-0.189419	-0.189419	-0.189419	-0.189419
16.75	-0.188891	-0.188891	-0.188891	-0.188891	-0.188891
16.76	-0.188344	-0.188344	-0.188344	-0.188344	-0.188344
16.77	-0.187779	-0.187779	-0.187779	-0.187779	-0.187779
16.78	-0.187196	-0.187196	-0.187196	-0.187196	-0.187196
16.79	-0.186594	-0.186594	-0.186594	-0.186594	-0.186594
16.8	-0.185974	-0.185974	-0.185974	-0.185974	-0.185974
16.81	-0.185336	-0.185336	-0.185336	-0.185336	-0.185336
16.82	-0.184679	-0.184679	-0.184679	-0.184679	-0.184679
16.83	-0.184005	-0.184005	-0.184005	-0.184005	-0.184005
16.84	-0.183312	-0.183312	-0.183312	-0.183312	-0.183312
16.85	-0.182601	-0.182601	-0.182601	-0.182601	-0.182601
16.86	-0.181873	-0.181873	-0.181873	-0.181873	-0.181873
16.87	-0.181127	-0.181127	-0.181127	-0.181127	-0.181127
16.88	-0.180363	-0.180363	-0.180363	-0.180363	-0.180363
16.89	-0.179582	-0.179582	-0.179582	-0.179582	-0.179582
16.9	-0.178783	-0.178783	-0.178783	-0.178783	-0.178783
16.91	-0.177967	-0.177967	-0.177967	-0.177967	-0.177967
16.92	-0.177134	-0.177134	-0.177134	-0.177134	-0.177134
16.93	-0.176283	-0.176283	-0.176283	-0.176283	-0.176283
16.94	-0.175415	-0.175415	-0.175415	-0.175415	-0.175415
16.95	-0.17453	-0.17453	-0.17453	-0.17453	-0.17453
16.96	-0.173629	-0.173629	-0.173629	-0.173629	-0.173629
16.97	-0.17271	-0.17271	-0.17271	-0.17271	-0.17271
16.98	-0.171775	-0.171775	-0.171775	-0.171775	-0.171775
16.99	-0.170823	-0.170823	-0.170823	-0.170823	-0.170823
17	-0.169854	-0.169854	-0.169854	-0.169854	-0.169854
17.01	-0.168869	-0.168869	-0.168869	-0.168869	-0.168869
17.02	-0.167868	-0.167868	-0.167868	-0.167868	-0.167868
17.03	-0.166851	-0.166851	-0.166851	-0.166851	-0.166851
17.04	-0.165817	-0.165817	-0.165817	-0.165817	-0.165817
17.05	-0.164768	-0.164768	-0.164768	-0.164768	-0.164768
17.06	-0.163703	-0.163703	-0.163703	-0.163703	-0.163703
17.07	-0.162622	-0.162622	-0.162622	-0.162622	-0.162622
17.08	-0.161525	-0.161525	-0.161525	-0.161525	-0.161525
17.09	-0.160413	-0.160413	-0.160413	-0.160413	-0.160413
17.1	-0.159285	-0.159285	-0.159285	-0.159285	-0.159285
17.11	-0.158143	-0.158143	-0.158143	-0.158143	-0.158143
17.12	-0.156985	-0.156985	-0.156985	-0.156985	-0.156985
17.13	-0.155812	-0.155812	-0.155812	-0.155812	-0.155812
17.14	-0.154624	-0.154624	-0.154624	-0.154624	-0.154624
17.15	-0.153421	-0.153421	-0.153421	-0.153421	-0.153421
