x	res0	res1	res2	res3	func
13.13	-0.220706	-0.220706	-0.220706	-0.220706	-0.220706
13.14	-0.220782	-0.220782	-0.220782	-0.220782	-0.220782
13.15	-0.220837	-0.220837	-0.220837	-0.220837	-0.220837
13.16	-0.22087	-0.22087	-0.22087	-0.22087	-0.22087
13.17	-0.220882	-0.220882	-0.220882	-0.220882	-0.220882
13.18	-0.220872	-0.220872	-0.220872	-0.220872	-0.220872
13.19	-0.22084	-0.22084	-0.22084	-0.22084	-0.22084
13.2	-0.220787	-0.220787	-0.220787	-0.220787	-0.220787
13.21	-0.220712	-0.220712	-0.220712	-0.220712	-0.220712
13.22	-0.220616	-0.220616	-0.220616	-0.220616	-0.220616
13.23	-0.220499	-0.220499	-0.220499	-0.220499	-0.220499
13.24	-0.22036	-0.22036	-0.22036	-0.22036	-0.22036
13.25	-0.220199	-0.220199	-0.220199	-0.220199	-0.220199
13.26	-0.220017	-0.220017	-0.220017	-0.220017	-0.220017
13.27	-0.219814	-0.219814	-0.219814	-0.219814	-0.219814
13.28	-0.21959	-0.21959	-0.21959	-0.21959	-0.21959
13.29	-0.219344	-0.219344	-0.219344	-0.219344	-0.219344
13.3	-0.219077	-0.219077	-0.219077	-0.219077	-0.219077
13.31	-0.218788	-0.218788	-0.218788	-0.218788	-0.218788
13.32	-0.218479	-0.218479	-0.218479	-0.218479	-0.218479
13.33	-0.218148	-0.218148	-0.218148	-0.218148	-0.218148
13.34	-0.217797	-0.217797	-0.217797	-0.217797	-0.217797
13.35	-0.217424	-0.217424	-0.217424	-0.217424	-0.217424
13.36	-0.217031	-0.217031	-0.217031	-0.217031	-0.217031
13.37	-0.216616	-0.216616	-0.216616	-0.216616	-0.216616
13.38	-0.216181	-0.216181	-0.216181	-0.216181	-0.216181
13.39	-0.215725	-0.215725	-0.215725	-0.215725	-0.215725
13.4	-0.215248	-0.215248	-0.215248	-0.215248	-0.215248
13.41	-0.21475	-0.21475	-0.21475	-0.21475	-0.21475
13.42	-0.214232	-0.214232	-0.214232	-0.214232	-0.214232
13.43	-0.213693	-0.213693	-0.213693	-0.213693	-0.213693
13.44	-0.213134	-0.213134	-0.213134	-0.213134	-0.213134
13.45	-0.212554	-0.212554	-0.212554	-0.212554	-0.212554
13.46	-0.211954	-0.211954	-0.211954	-0.211954	-0.211954
13.47	-0.211334	-0.211334	-0.211334	-0.211334	-0.211334
13.48	-0.210693	-0.210693	-0.210693	-0.210693	-0.210693
13.49	-0.210033	-0.210033	-0.210033	-0.210033	-0.210033
13.5	-0.209352	-0.209352	-0.209352	-0.209352	-0.209352
13.51	-0.208652	-0.208652	-0.208652	-0.208652	-0.208652
13.52	-0.207931	-0.207931	-0.207931	-0.207931	-0.207931
13.53	-0.207191	-0.207191	-0.207191	-0.207191	-0.207191
13.54	-0.206431	-0.206431	-0.206431	-0.206431	-0.206431
13.55	-0.205651	-0.205651	-0.205651	-0.205651	-0.205651
13.56	-0.204852	-0.204852	-0.204852	-0.204852	-0.204852
13.57	-0.204033	-0.204033	-0.204033	-0.204033	-0.204033
13.58	-0.203195	-0.203195	-0.203195	-0.203195	-0.203195
13.59	-0.202338	-0.202338	-0.202338	-0.202338	-0.202338
13.6	-0.201462	-0.201462	-0.201462	-0.201462	-0.201462
13.61	-0.200566	-0.200566	-0.200566	-0.200566	-0.200566
13.62	-0.199652	-0.199652	-0.199652	-0.199652	-0.199652
13.63	-0.198719	-0.198719	-0.198719	-0.198719	-0.198719
13.64	-0.197767	-0.197767	-0.197767	-0.197767	-0.197767
13.65	-0.196796	-0.196796	-0.196796	-0.196796	-0.196796
13.66	-0.195807	-0.195807	-0.195807	-0.195807	-0.195807
13.67	-0.194799	-0.194799	-0.194799	-0.194799	-0.194799
13.68	-0.193774	-0.193774	-0.193774	-0.193774	-0.193774
13.69	-0.192729	-0.192729	-0.192729	-0.192729	-0.192729
13.7	-0.191667	-0.191667	-0.191667	-0.191667	-0.191667
13.71	-0.190587	-0.190587	-0.190587	-0.190587	-0.190587
13.72	-0.189489	-0.189489	-0.189489	-0.189489	-0.189489
13.73	-0.188373	-0.188373	-0.188373	-0.188373	-0.188373
13.74	-0.18724	-0.18724	-0.18724	-0.18724	-0.18724
13.75	-0.186089	-0.186089	-0.186089	-0.186089	-0.186089
13.76	-0.18492	-0.18492	-0.18492	-0.18492	-0.18492
13.77	-0.183735	-0.183735	-0.183735	-0.183735	-0.183735
13.78	-0.182532	-0.182532	-0.182532	-0.182532	-0.182532
13.79	-0.181313	-0.181313	-0.181313	-0.181313	-0.181313
13.8	-0.180076	-0.180076	-0.180076	-0.180076	-0.180076
13.81	-0.178823	-0.178823	-0.178823	-0.178823	-0.178823
13.82	-0.177553	-0.177553	-0.177553	-0.177553	-0.177553
13.83	-0.176267	-0.176267	-0.176267	-0.176267	-0.176267
13.84	-0.174964	-0.174964	-0.174964	-0.174964	-0.174964
13.85	-0.173645	-0.173645	-0.173645	-0.173645	-0.173645
13.86	-0.172311	-0.172311	-0.172311	-0.172311	-0.172311
13.87	-0.17096	-0.17096	-0.17096	-0.17096	-0.17096
13.88	-0.169593	-0.169593	-0.169593	-0.169593	-0.169593
13.89	-0.168211	-0.168211	-0.168211	-0.168211	-0.168211
13.9	-0.166814	-0.166814	-0.166814	-0.166814	-0.166814
13.91	-0.165401	-0.165401	-0.165401	-0.165401	-0.165401
13.92	-0.163973	-0.163973	-0.163973	-0.163973	-0.163973
13.93	-0.16253	-0.16253	-0.16253	-0.16253	-0.16253
13.94	-0.161072	-0.161072	-0.161072	-0.161072	-0.161072
13.95	-0.159599	-0.159599	-0.159599	-0.159599	-0.159599
13.96	-0.158112	-0.158112	-0.158112	-0.158112	-0.158112
13.97	-0.15661	-0.15661	-0.15661	-0.15661	-0.15661
13.98	-0.155094	-0.155094	-0.155094	-0.155094	-0.155094
13.99	-0.153564	-0.153564	-0.153564	-0.153564	-0.153564
14	-0.15202	-0.15202	-0.15202	-0.15202	-0.15202
14.01	-0.150462	-0.150462	-0.150462	-0.150462	-0.150462
14.02	-0.148891	-0.148891	-0.148891	-0.148891	-0.148891
14.03	-0.147306	-0.147306	-0.147306	-0.147306	-0.147306
14.04	-0.145708	-0.145708	-0.145708	-0.145708	-0.145708
14.05	-0.144096	-0.144096	-0.144096	-0.144096	-0.144096
14.06	-0.142472	-0.142472	-0.142472	-0.142472	-0.142472
14.07	-0.140835	-0.140835	-0.140835	-0.140835	-0.140835
14.08	-0.139185	-0.139185	-0.139185	-0.139185	-0.139185
14.09	-0.137523	-0.137523	-0.137523	-0.137523	-0.137523
14.1	-0.135849	-0.135849	-0.135849	-0.135849	-0.135849
14.11	-0.134162	-0.134162	-0.134162	-0.134162	-0.134162
14.12	-0.132464	-0.132464	-0.132464	-0.132464	-0.132464
14.13	-0.130753	-0.130753	-0.130753	-0.130753	-0.130753
14.14	-0.129031	-0.129031	-0.129031	-0.129031	-0.129031
14.15	-0.127298	-0.127298	-0.127298	-0.127298	-0.127298
14.16	-0.125554	-0.125554	-0.125554	-0.125554	-0.125554
14.17	-0.123798	-0.123798	-0.123798	-0.123798	-0.123798
14.18	-0.122031	-0.122031	-0.122031	-0.122031	-0.122031
14.19	-0.120254	-0.120254	-0.120254	-0.120254	-0.120254
14.2	-0.118466	-0.118466	-0.118466	-0.118466	-0.118466
14.21	-0.116668	-0.116668	-0.116668	-0.116668	-0.116668
14.22	-0.11486	-0.11486	-0.11486	-0.11486	-0.11486
14.23	-0.113042	-0.113042	-0.113042	-0.113042	-0.113042
14.24	-0.111214	-0.111214	-0.111214	-0.111214	-0.111214
14.25	-0.109376	-0.109376	-0.109376	-0.109376	-0.109376
14.26	-0.107529	-0.107529	-0.107529	-0.107529	-0.107529
14.27	-0.105673	-0.105673	-0.105673	-0.105673	-0.105673
14.28	-0.103807	-0.103807	-0.103807	-0.103807	-0.103807
14.29	-0.101933	-0.101933	-0.101933	-0.101933	-0.101933
14.3	-0.10005	-0.10005	-0.10005	-0.10005	-0.10005
14.31	-0.0981586	-0.0981586	-0.0981586	-0.0981586	-0.0981586
14.32	-0.0962589	-0.0962589	-0.0962589	-0.0962589	-0.0962589
14.33	-0.094351	-0.094351	-0.094351	-0.094351	-0.094351
14.34	-0.0924353	-0.0924353	-0.0924353	-0.0924353	-0.0924353
14.35	-0.0905118	-0.0905118	-0.0905118	-0.0905118	-0.0905118
14.36	-0.0885808	-0.0885808	-0.0885808	-0.0885808	-0.0885808
14.37	-0.0866424	-0.0866424	-0.0866424	-0.0866424	-0.0866424
14.38	-0.0846969	-0.0846969	-0.0846969	-0.0846969	-0.0846969
14.39	-0.0827445	-0.0827445	-0.0827445	-0.0827445	-0.0827445
14.4	-0.0807853	-0.0807853	-0.0807853	-0.0807853	-0.0807853
14.41	-0.0788195	-0.0788195	-0.0788195	-0.0788195	-0.0788195
14.42	-0.0768474	-0.0768474	-0.0768474	-0.0768474	-0.0768474
14.43	-0.0748691	-0.0748691	-0.0748691	-0.0748691	-0.0748691
14.44	-0.0728848	-0.0728848	-0.0728848	-0.0728848	-0.0728848
14.45	-0.0708948	-0.0708948	-0.0708948	-0.0708948	-0.0708948
14.46	-0.0688992	-0.0688992	-0.0688992	-0.0688992	-0.0688992
14.47	-0.0668982	-0.0668982	-0.0668982	-0.0668982	-0.0668982
14.48	-0.064892	-0.064892	-0.064892	-0.064892	-0.064892
14.49	-0.0628809	-0.0628809	-0.0628809	-0.0628809	-0.0628809
14.5	-0.0608649	-0.0608649	-0.0608649	-0.0608649	-0.0608649
14.51	-0.0588444	-0.0588444	-0.0588444	-0.0588444	-0.0588444
14.52	-0.0568196	-0.0568196	-0.0568196	-0.0568196	-0.0568196
14.53	-0.0547905	-0.0547905	-0.0547905	-0.0547905	-0.0547905
14.54	-0.0527575	-0.0527575	-0.0527575	-0.0527575	-0.0527575
14.55	-0.0507207	-0.0507207	-0.0507207	-0.0507207	-0.0507207
14.56	-0.0486803	-0.0486803	-0.0486803	-0.0486803	-0.0486803
14.57	-0.0466365	-0.0466365	-0.0466365	-0.0466365	-0.0466365
14.58	-0.0445896	-0.0445896	-0.0445896	-0.0445896	-0.0445896
14.59	-0.0425397	-0.0425397	-0.0425397	-0.0425397	-0.0425397
14.6	-0.040487	-0.040487	-0.040487	-0.040487	-0.040487
14.61	-0.0384318	-0.0384318	-0.0384318	-0.0384318	-0.0384318
14.62	-0.0363742	-0.0363742	-0.0363742	-0.0363742	-0.0363742
14.63	-0.0343144	-0.0343144	-0.0343144	-0.0343144	-0.0343144
14.64	-0.0322527	-0.0322527	-0.0322527	-0.0322527	-0.0322527
14.65	-0.0301892	-0.0301892	-0.0301892	-0.0301892	-0.0301892
14.66	-0.0281242	-0.0281242	-0.0281242	-0.0281242	-0.0281242
14.67	-0.0260578	-0.0260578	-0.0260578	-0.0260578	-0.0260578
14.68	-0.0239903	-0.0239903	-0.0239903	-0.0239903	-0.0239903
14.69	-0.0219218	-0.0219218	-0.0219218	-0.0219218	-0.0219218
14.7	-0.0198526	-0.0198526	-0.0198526	-0.0198526	-0.0198526
14.71	-0.0177828	-0.0177828	-0.0177828	-0.0177828	-0.0177828
14.72	-0.0157127	-0.0157127	-0.0157127	-0.0157127	-0.0157127
14.73	-0.0136425	-0.0136425	-0.0136425	-0.0136425	-0.0136425
14.74	-0.0115723	-0.0115723	-0.0115723	-0.0115723	-0.0115723
14.75	-0.0095024	-0.0095024	-0.0095024	-0.0095024	-0.0095024
14.76	-0.00743297	-0.00743297	-0.00743297	-0.00743297	-0.00743297
14.77	-0.00536422	-0.00536422	-0.00536422	-0.00536422	-0.00536422
14.78	-0.00329633	-0.00329633	-0.00329633	-0.00329633	-0.00329633
14.79	-0.00122953	-0.00122953	-0.00122953	-0.00122953	-0.00122953
14.8	0.000836005	0.000836005	0.000836005	0.000836005	0.000836005
14.81	0.00290006	0.00290006	0.00290006	0.00290006	0.00290006
14.82	0.00496244	0.00496244	0.00496244	0.00496244	0.00496244
14.83	0.00702293	0.00702293	0.00702293	0.00702293	0.00702293
14.84	0.00908135	0.00908135	0.00908135	0.00908135	0.00908135
14.85	0.0111375	0.0111375	0.0111375	0.0111375	0.0111375
14.86	0.0131912	0.0131912	0.0131912	0.0131912	0.0131912
14.87	0.0152421	0.0152421	0.0152421	0.0152421	0.0152421
14.88	0.0172903	0.0172903	0.0172903	0.0172903	0.0172903
14.89	0.0193353	0.0193353	0.0193353	0.0193353	0.0193353
14.9	0.0213771	0.0213771	0.0213771	0.0213771	0.0213771
14.91	0.0234154	0.0234154	0.0234154	0.0234154	0.0234154
14.92	0.02545	0.02545	0.02545	0.02545	0.02545
14.93	0.0274808	0.0274808	0.0274808	0.0274808	0.0274808
14.94	0.0295075	0.0295075	0.0295075	0.0295075	0.0295075
14.95	0.03153	0.03153	0.03153	0.03153	0.03153
14.96	0.033548	0.033548	0.033548	0.033548	0.033548
14.97	0.0355613	0.0355613	0.0355613	0.0355613	0.0355613
14.98	0.0375699	0.0375699	0.0375699	0.0375699	0.0375699
14.99	0.0395734	0.0395734	0.0395734	0.0395734	0.0395734
15	0.0415717	0.0415717	0.0415717	0.0415717	0.0415717
15.01	0.0435646	0.0435646	0.0435646	0.0435646	0.0435646
15.02	0.0455518	0.0455518	0.0455518	0.0455518	0.0455518
15.03	0.0475333	0.0475333	0.0475333	0.0475333	0.0475333
15.04	0.0495088	0.0495088	0.0495088	0.0495088	0.0495088
15.05	0.0514781	0.0514781	0.0514781	0.0514781	0.0514781
15.06	0.053441	0.053441	0.053441	0.053441	0.053441
15.07	0.0553974	0.0553974	0.0553974	0.0553974	0.0553974
15.08	0.0573471	0.0573471	0.0573471	0.0573471	0.0573471
15.09	0.0592898	0.0592898	0.0592898	0.0592898	0.0592898
15.1	0.0612255	0.0612255	0.0612255	0.0612255	0.0612255
15.11	0.0631538	0.0631538	0.0631538	0.0631538	0.0631538
15.12	0.0650746	0.0650746	0.0650746	0.0650746	0.0650746
15.13	0.0669878	0.0669878	0.0669878	0.0669878	0.0669878
15.14	0.0688932	0.0688932	0.0688932	0.0688932	0.0688932
15.15	0.0707905	0.0707905	0.0707905	0.0707905	0.0707905
15.16	0.0726796	0.0726796	0.0726796	0.0726796	0.0726796
15.17	0.0745604	0.0745604	0.0745604	0.0745604	0.0745604
15.18	0.0764325	0.0764325	0.0764325	0.0764325	0.0764325
15.19	0.0782959	0.0782959	0.0782959	0.0782959	0.0782959
15.2	0.0801505	0.0801505	0.0801505	0.0801505	0.0801505
15.21	0.0819959	0.0819959	0.0819959	0.0819959	0.0819959
15.22	0.083832	0.083832	0.083832	0.083832	0.083832
15.23	0.0856587	0.0856587	0.0856587	0.0856587	0.0856587
15.24	0.0874758	0.0874758	0.0874758	0.0874758	0.0874758
15.25	0.0892831	0.0892831	0.0892831	0.0892831	0.0892831
15.26	0.0910805	0.0910805	0.0910805	0.0910805	0.0910805
15.27	0.0928677	0.0928677	0.0928677	0.0928677	0.0928677
15.28	0.0946446	0.0946446	0.0946446	0.0946446	0.0946446
15.29	0.0964111	0.0964111	0.0964111	0.0964111	0.0964111
15.3	0.098167	0.098167	0.098167	0.098167	0.098167
15.31	0.099912	0.099912	0.099912	0.099912	0.099912
15.32	0.101646	0.101646	0.101646	0.101646	0.101646
15.33	0.103369	0.103369	0.103369	0.103369	0.103369
15.34	0.105081	0.105081	0.105081	0.105081	0.105081
15.35	0.106781	0.106781	0.106781	0.106781	0.106781
15.36	0.10847	0.10847	0.10847	0.10847	0.10847
15.37	0.110147	0.110147	0.110147	0.110147	0.110147
15.38	0.111812	0.111812	0.111812	0.111812	0.111812
15.39	0.113464	0.113464	0.113464	0.113464	0.113464
15.4	0.115105	0.115105	0.115105	0.115105	0.115105
15.41	0.116733	0.116733	0.116733	0.116733	0.116733
15.42	0.118349	0.118349	0.118349	0.118349	0.118349
15.43	0.119952	0.119952	0.119952	0.119952	0.119952
15.44	0.121543	0.121543	0.121543	0.121543	0.121543
15.45	0.12312	0.12312	0.12312	0.12312	0.12312
15.46	0.124684	0.124684	0.124684	0.124684	0.124684
15.47	0.126235	0.126235	0.126235	0.126235	0.126235
15.48	0.127772	0.127772	0.127772	0.127772	0.127772
15.49	0.129296	0.129296	0.129296	0.129296	0.129296
15.5	0.130807	0.130807	0.130807	0.130807	0.130807
15.51	0.132303	0.132303	0.132303	0.132303	0.132303
15.52	0.133785	0.133785	0.133785	0.133785	0.133785
15.53	0.135254	0.135254	0.135254	0.135254	0.135254
15.54	0.136708	0.136708	0.136708	0.136708	0.136708
15.55	0.138148	0.138148	0.138148	0.138148	0.138148
15.56	0.139573	0.139573	0.139573	0.139573	0.139573
15.57	0.140983	0.140983	0.140983	0.140983	0.140983
15.58	0.142379	0.142379	0.142379	0.142379	0.142379
15.59	0.14376	0.14376	0.14376	0.14376	0.14376
15.6	0.145126	0.145126	0.145126	0.145126	0.145126
15.61	0.146477	0.146477	0.146477	0.146477	0.146477
15.62	0.147812	0.147812	0.147812	0.147812	0.147812
15.63	0.149132	0.149132	0.149132	0.149132	0.149132
15.64	0.150437	0.150437	0.150437	0.150437	0.150437
15.65	0.151726	0.151726	0.151726	0.151726	0.151726
15.66	0.152999	0.152999	0.152999	0.152999	0.152999
15.67	0.154256	0.154256	0.154256	0.154256	0.154256
15.68	0.155498	0.155498	0.155498	0.155498	0.155498
15.69	0.156723	0.156723	0.156723	0.156723	0.156723
15.7	0.157932	0.157932	0.157932	0.157932	0.157932
15.71	0.159125	0.159125	0.159125	0.159125	0.159125
15.72	0.160301	0.160301	0.160301	0.160301	0.160301
15.73	0.161461	0.161461	0.161461	0.161461	0.161461
15.74	0.162604	0.162604	0.162604	0.162604	0.162604
15.75	0.163731	0.163731	0.163731	0.163731	0.163731
15.76	0.164841	0.164841	0.164841	0.164841	0.164841
15.77	0.165934	0.165934	0.165934	0.165934	0.165934
15.78	0.167009	0.167009	0.167009	0.167009	0.167009
15.79	0.168068	0.168068	0.168068	0.168068	0.168068
15.8	0.169109	0.169109	0.169109	0.169109	0.169109
15.81	0.170134	0.170134	0.170134	0.170134	0.170134
15.82	0.17114	0.17114	0.17114	0.17114	0.17114
15.83	0.17213	0.17213	0.17213	0.17213	0.17213
15.84	0.173102	0.173102	0.173102	0.173102	0.173102
15.85	0.174056	0.174056	0.174056	0.174056	0.174056
15.86	0.174992	0.174992	0.174992	0.174992	0.174992
15.87	0.175911	0.175911	0.175911	0.175911	0.175911
15.88	0.176811	0.176811	0.176811	0.176811	0.176811
15.89	0.177694	0.177694	0.177694	0.177694	0.177694
15.9	0.178559	0.178559	0.178559	0.178559	0.178559
15.91	0.179406	0.179406	0.179406	0.179406	0.179406
15.92	0.180234	0.180234	0.180234	0.180234	0.180234
15.93	0.181044	0.181044	0.181044	0.181044	0.181044
15.94	0.181836	0.181836	0.181836	0.181836	0.181836
15.95	0.182609	0.182609	0.182609	0.182609	0.182609
15.96	0.183364	0.183364	0.183364	0.183364	0.183364
15.97	0.184101	0.184101	0.184101	0.184101	0.184101
15.98	0.184819	0.184819	0.184819	0.184819	0.184819
15.99	0.185518	0.185518	0.185518	0.185518	0.185518
16	0.186199	0.186199	0.186199	0.186199	0.186199
16.01	0.186861	0.186861	0.186861	0.186861	0.186861
16.02	0.187504	0.187504	0.187504	0.187504	0.187504
16.03	0.188128	0.188128	0.188128	0.188128	0.188128
16.04	0.188733	0.188733	0.188733	0.188733	0.188733
16.05	0.189319	0.189319	0.189319	0.189319	0.189319
16.06	0.189887	0.189887	0.189887	0.189887	0.189887
16.07	0.190435	0.190435	0.190435	0.190435	0.190435
16.08	0.190964	0.190964	0.190964	0.190964	0.190964
16.09	0.191474	0.191474	0.191474	0.191474	0.191474
16.1	0.191965	0.191965	0.191965	0.191965	0.191965
16.11	0.192437	0.192437	0.192437	0.192437	0.192437
16.12	0.192889	0.192889	0.192889	0.192889	0.192889
16.13	0.193323	0.193323	0.193323	0.193323	0.193323
16.14	0.193737	0.193737	0.193737	0.193737	0.193737
16.15	0.194131	0.194131	0.194131	0.194131	0.194131
16.16	0.194506	0.194506	0.194506	0.194506	0.194506
16.17	0.194862	0.194862	0.194862	0.194862	0.194862
16.18	0.195199	0.195199	0.195199	0.195199	0.195199
16.19	0.195516	0.195516	0.195516	0.195516	0.195516
16.2	0.195813	0.195813	0.195813	0.195813	0.195813
16.21	0.196092	0.196092	0.196092	0.196092	0.196092
16.22	0.19635	0.19635	0.19635	0.19635	0.19635
16.23	0.196589	0.196589	0.196589	0.196589	0.196589
16.24	0.196809	0.196809	0.196809	0.196809	0.196809
16.25	0.197009	0.197009	0.197009	0.197009	0.197009
16.26	0.19719	0.19719	0.19719	0.19719	0.19719
16.27	0.197351	0.197351	0.197351	0.197351	0.197351
16.28	0.197493	0.197493	0.197493	0.197493	0.197493
16.29	0.197615	0.197615	0.197615	0.197615	0.197615
16.3	0.197717	0.197717	0.197717	0.197717	0.197717
16.31	0.1978	0.1978	0.1978	0.1978	0.1978
16.32	0.197864	0.197864	0.197864	0.197864	0.197864
16.33	0.197907	0.197907	0.197907	0.197907	0.197907
16.34	0.197932	0.197932	0.197932	0.197932	0.197932
16.35	0.197937	0.197937	0.197937	0.197937	0.197937
16.36	0.197922	0.197922	0.197922	0.197922	0.197922
16.37	0.197888	0.197888	0.197888	0.197888	0.197888
16.38	0.197835	0.197835	0.197835	0.197835	0.197835
16.39	0.197762	0.197762	0.197762	0.197762	0.197762
16.4	0.197669	0.197669	0.197669	0.197669	0.197669
16.41	0.197557	0.197557	0.197557	0.197557	0.197557
16.42	0.197426	0.197426	0.197426	0.197426	0.197426
16.43	0.197276	0.197276	0.197276	0.197276	0.197276
16.44	0.197106	0.197106	0.197106	0.197106	0.197106
16.45	0.196917	0.196917	0.196917	0.196917	0.196917
16.46	0.196708	0.196708	0.196708	0.196708	0.196708
16.47	0.19648	0.19648	0.19648	0.19648	0.19648
16.48	0.196233	0.196233	0.196233	0.196233	0.196233
16.49	0.195967	0.195967	0.195967	0.195967	0.195967
16.5	0.195682	0.195682	0.195682	0.195682	0.195682
16.51	0.195378	0.195378	0.195378	0.195378	0.195378
16.52	0.195054	0.195054	0.195054	0.195054	0.195054
16.53	0.194712	0.194712	0.194712	0.194712	0.194712
16.54	0.19435	0.19435	0.19435	0.19435	0.19435
16.55	0.19397	0.19397	0.19397	0.19397	0.19397
16.56	0.193571	0.193571	0.193571	0.193571	0.193571
16.57	0.193153	0.193153	0.193153	0.193153	0.193153
16.58	0.192716	0.192716	0.192716	0.192716	0.192716
16.59	0.19226	0.19226	0.19226	0.19226	0.19226
16.6	0.191786	0.191786	0.191786	0.191786	0.191786
16.61	0.191293	0.191293	0.191293	0.191293	0.191293
16.62	0.190782	0.190782	0.190782	0.190782	0.190782
16.63	0.190252	0.190252	0.190252	0.190252	0.190252
16.64	0.189704	0.189704	0.189704	0.189704	0.189704
16.65	0.189137	0.189137	0.189137	0.189137	0.189137
16.66	0.188552	0.188552	0.188552	0.188552	0.188552
16.67	0.187949	0.187949	0.187949	0.187949	0.187949
16.68	0.187328	0.187328	0.187328	0.187328	0.187328
16.69	0.186688	0.186688	0.186688	0.186688	0.186688
16.7	0.186031	0.186031	0.186031	0.186031	0.186031
16.71	0.185355	0.185355	0.185355	0.185355	0.185355
16.72	0.184662	0.184662	0.184662	0.184662	0.184662
16.73	0.183951	0.183951	0.183951	0.183951	0.183951
16.74	0.183222	0.183222	0.183222	0.183222	0.183222
16.75	0.182476	0.182476	0.182476	0.182476	0.182476
16.76	0.181712	0.181712	0.181712	0.181712	0.181712
16.77	0.180931	0.180931	0.180931	0.180931	0.180931
16.78	0.180132	0.180132	0.180132	0.180132	0.180132
16.79	0.179316	0.179316	0.179316	0.179316	0.179316
16.8	0.178483	0.178483	0.178483	0.178483	0.178483
16.81	0.177633	0.177633	0.177633	0.177633	0.177633
16.82	0.176766	0.176766	0.176766	0.176766	0.176766
16.83	0.175881	0.175881	0.175881	0.175881	0.175881
16.84	0.17498	0.17498	0.17498	0.17498	0.17498
16.85	0.174063	0.174063	0.174063	0.174063	0.174063
16.86	0.173128	0.173128	0.173128	0.173128	0.173128
16.87	0.172178	0.172178	0.172178	0.172178	0.172178
16.88	0.17121	0.17121	0.17121	0.17121	0.17121
16.89	0.170227	0.170227	0.170227	0.170227	0.170227
16.9	0.169227	0.169227	0.169227	0.169227	0.169227
16.91	0.168211	0.168211	0.168211	0.168211	0.168211
16.92	0.16718	0.16718	0.16718	0.16718	0.16718
16.93	0.166132	0.166132	0.166132	0.166132	0.166132
16.94	0.165069	0.165069	0.165069	0.165069	0.165069
16.95	0.16399	0.16399	0.16399	0.16399	0.16399
16.96	0.162895	0.162895	0.162895	0.162895	0.162895
16.97	0.161785	0.161785	0.161785	0.161785	0.161785
16.98	0.16066	0.16066	0.16066	0.16066	0.16066
16.99	0.159519	0.159519	0.159519	0.159519	0.159519
17	0.158364	0.158364	0.158364	0.158364	0.158364
17.01	0.157193	0.157193	0.157193	0.157193	0.157193
17.02	0.156008	0.156008	0.156008	0.156008	0.156008
17.03	0.154808	0.154808	0.154808	0.154808	0.154808
17.04	0.153594	0.153594	0.153594	0.153594	0.153594
17.05	0.152365	0.152365	0.152365	0.152365	0.152365
17.06	0.151122	0.151122	0.151122	0.151122	0.151122
17.07	0.149864	0.149864	0.149864	0.149864	0.149864
17.08	0.148593	0.148593	0.148593	0.148593	0.148593
17.09	0.147307	0.147307	0.147307	0.147307	0.147307
17.1	0.146008	0.146008	0.146008	0.146008	0.146008
17.11	0.144696	0.144696	0.144696	0.144696	0.144696
17.12	0.143369	0.143369	0.143369	0.143369	0.143369
17.13	0.14203	0.14203	0.14203	0.14203	0.14203
17.14	0.140677	0.140677	0.140677	0.140677	0.140677
17.15	0.139311	0.139311	0.139311	0.139311	0.139311
17.16	0.137932	0.137932	0.137932	0.137932	0.137932
17.17	0.13654	0.13654	0.13654	0.13654	0.13654
17.18	0.135136	0.135136	0.135136	0.135136	0.135136
17.19	0.133719	0.133719	0.133719	0.133719	0.133719
17.2	0.13229	0.13229	0.13229	0.13229	0.13229
17.21	0.130849	0.130849	0.130849	0.130849	0.130849
17.22	0.129395	0.129395	0.129395	0.129395	0.129395
17.23	0.12793	0.12793	0.12793	0.12793	0.12793
17.24	0.126453	0.126453	0.126453	0.126453	0.126453
17.25	0.124964	0.124964	0.124964	0.124964	0.124964
17.26	0.123464	0.123464	0.123464	0.123464	0.123464
17.27	0.121952	0.121952	0.121952	0.121952	0.121952
17.28	0.120429	0.120429	0.120429	0.120429	0.120429
17.29	0.118896	0.118896	0.118896	0.118896	0.118896
17.3	0.117351	0.117351	0.117351	0.117351	0.117351
17.31	0.115796	0.115796	0.115796	0.115796	0.115796
17.32	0.11423	0.11423	0.11423	0.11423	0.11423
17.33	0.112654	0.112654	0.112654	0.112654	0.112654
17.34	0.111068	0.111068	0.111068	0.111068	0.111068
17.35	0.109471	0.109471	0.109471	0.109471	0.109471
17.36	0.107865	0.107865	0.107865	0.107865	0.107865
17.37	0.106249	0.106249	0.106249	0.106249	0.106249
17.38	0.104624	0.104624	0.104624	0.104624	0.104624
17.39	0.102989	0.102989	0.102989	0.102989	0.102989
17.4	0.101345	0.101345	0.101345	0.101345	0.101345
17.41	0.0996917	0.0996917	0.0996917	0.0996917	0.0996917
17.42	0.0980296	0.0980296	0.0980296	0.0980296	0.0980296
17.43	0.0963589	0.0963589	0.0963589	0.0963589	0.0963589
17.44	0.0946796	0.0946796	0.0946796	0.0946796	0.0946796
17.45	0.0929919	0.0929919	0.0929919	0.0929919	0.0929919
17.46	0.091296	0.091296	0.091296	0.091296	0.091296
17.47	0.0895921	0.0895921	0.0895921	0.0895921	0.0895921
17.48	0.0878803	0.0878803	0.0878803	0.0878803	0.0878803
