x	math	gsl	my
-3.1111	1.32931	1.32931	1.32931
-3.1101	1.34262	1.34262	1.34262
-3.1091	1.35618	1.35618	1.35618
-3.1081	1.37	1.37	1.37
-3.1071	1.38407	1.38407	1.38407
-3.1061	1.39842	1.39842	1.39842
-3.1051	1.41305	1.41305	1.41305
-3.1041	1.42796	1.42796	1.42796
-3.1031	1.44317	1.44317	1.44317
-3.1021	1.45868	1.45868	1.45868
-3.1011	1.47451	1.47451	1.47451
-3.1001	1.49066	1.49066	1.49066
-3.0991	1.50714	1.50714	1.50714
-3.0981	1.52396	1.52396	1.52396
-3.0971	1.54113	1.54113	1.54113
-3.0961	1.55867	1.55867	1.55867
-3.0951	1.57658	1.57658	1.57658
-3.0941	1.59488	1.59488	1.59488
-3.0931	1.61358	1.61358	1.61358
-3.0921	1.63269	1.63269	1.63269
-3.0911	1.65223	1.65223	1.65223
-3.0901	1.67221	1.67221	1.67221
-3.0891	1.69264	1.69264	1.69264
-3.0881	1.71355	1.71355	1.71355
-3.0871	1.73494	1.73494	1.73494
-3.0861	1.75684	1.75684	1.75684
-3.0851	1.77925	1.77925	1.77925
-3.0841	1.80221	1.80221	1.80221
-3.0831	1.82573	1.82573	1.82573
-3.0821	1.84983	1.84983	1.84983
-3.0811	1.87453	1.87453	1.87453
-3.0801	1.89985	1.89985	1.89985
-3.0791	1.92583	1.92583	1.92583
-3.0781	1.95247	1.95247	1.95247
-3.0771	1.97982	1.97982	1.97982
-3.0761	2.00789	2.00789	2.00789
-3.0751	2.03672	2.03672	2.03672
-3.0741	2.06634	2.06634	2.06634
-3.0731	2.09677	2.09677	2.09677
-3.0721	2.12806	2.12806	2.12806
-3.0711	2.16023	2.16023	2.16023
-3.0701	2.19333	2.19333	2.19333
-3.0691	2.2274	2.2274	2.2274
-3.0681	2.26248	2.26248	2.26248
-3.0671	2.29862	2.29862	2.29862
-3.0661	2.33586	2.33586	2.33586
-3.0651	2.37425	2.37425	2.37425
-3.0641	2.41385	2.41385	2.41385
-3.0631	2.45471	2.45471	2.45471
-3.0621	2.49691	2.49691	2.49691
-3.0611	2.54049	2.54049	2.54049
-3.0601	2.58553	2.58553	2.58553
-3.0591	2.63211	2.63211	2.63211
-3.0581	2.68031	2.68031	2.68031
-3.0571	2.7302	2.7302	2.7302
-3.0561	2.78189	2.78189	2.78189
-3.0551	2.83546	2.83546	2.83546
-3.0541	2.89103	2.89103	2.89103
-3.0531	2.9487	2.9487	2.9487
-3.0521	3.00859	3.00859	3.00859
-3.0511	3.07085	3.07085	3.07085
-3.0501	3.1356	3.1356	3.1356
-3.0491	3.20301	3.20301	3.20301
-3.0481	3.27323	3.27323	3.27323
-3.0471	3.34644	3.34644	3.34644
-3.0461	3.42285	3.42285	3.42285
-3.0451	3.50266	3.50266	3.50266
-3.0441	3.58611	3.58611	3.58611
-3.0431	3.67344	3.67344	3.67344
-3.0421	3.76494	3.76494	3.76494
-3.0411	3.86091	3.86091	3.86091
-3.0401	3.96168	3.96168	3.96168
-3.0391	4.06762	4.06762	4.06762
-3.0381	4.17915	4.17915	4.17915
-3.0371	4.2967	4.2967	4.2967
-3.0361	4.42079	4.42079	4.42079
-3.0351	4.55196	4.55196	4.55196
-3.0341	4.69085	4.69085	4.69085
-3.0331	4.83815	4.83815	4.83815
-3.0321	4.99465	4.99465	4.99465
-3.0311	5.16124	5.16124	5.16124
-3.0301	5.33892	5.33892	5.33892
-3.0291	5.52884	5.52884	5.52884
-3.0281	5.7323	5.7323	5.7323
-3.0271	5.9508	5.9508	5.9508
-3.0261	6.18607	6.18607	6.18607
-3.0251	6.44012	6.44012	6.44012
-3.0241	6.71528	6.71528	6.71528
-3.0231	7.01429	7.01429	7.01429
-3.0221	7.34039	7.34039	7.34039
-3.0211	7.69744	7.69744	7.69744
-3.0201	8.09005	8.09005	8.09005
-3.0191	8.52382	8.52382	8.52382
-3.0181	9.00555	9.00555	9.00555
-3.0171	9.54366	9.54366	9.54366
-3.0161	10.1487	10.1487	10.1487
-3.0151	10.8339	10.8339	10.8339
-3.0141	11.6163	11.6163	11.6163
-3.0131	12.5182	12.5182	12.5182
-3.0121	13.5693	13.5693	13.5693
-3.0111	14.8099	14.8099	14.8099
-3.0101	16.2961	16.2961	16.2961
-3.001	166.458	166.458	166.458
-2.991	-18.7313	-18.7313	-18.7313
-2.981	-8.98868	-8.98868	-8.98868
-2.971	-5.96788	-5.96788	-5.96788
-2.961	-4.49834	-4.49834	-4.49834
-2.951	-3.63037	-3.63037	-3.63037
-2.941	-3.05813	-3.05813	-3.05813
-2.931	-2.65309	-2.65309	-2.65309
-2.921	-2.35179	-2.35179	-2.35179
-2.911	-2.1193	-2.1193	-2.1193
-2.901	-1.9348	-1.9348	-1.9348
-2.891	-1.78511	-1.78511	-1.78511
-2.881	-1.6615	-1.6615	-1.6615
-2.871	-1.55793	-1.55793	-1.55793
-2.861	-1.4701	-1.4701	-1.4701
-2.851	-1.39488	-1.39488	-1.39488
-2.841	-1.32991	-1.32991	-1.32991
-2.831	-1.2734	-1.2734	-1.2734
-2.821	-1.22397	-1.22397	-1.22397
-2.811	-1.18052	-1.18052	-1.18052
-2.801	-1.14218	-1.14218	-1.14218
-2.791	-1.10825	-1.10825	-1.10825
-2.781	-1.07814	-1.07814	-1.07814
-2.771	-1.0514	-1.0514	-1.0514
-2.761	-1.02762	-1.02762	-1.02762
-2.751	-1.00648	-1.00648	-1.00648
-2.741	-0.987705	-0.987705	-0.987705
-2.731	-0.971067	-0.971067	-0.971067
-2.721	-0.956365	-0.956365	-0.956365
-2.711	-0.943434	-0.943434	-0.943434
-2.701	-0.932129	-0.932129	-0.932129
-2.691	-0.922327	-0.922327	-0.922327
-2.681	-0.913924	-0.913924	-0.913924
-2.671	-0.90683	-0.90683	-0.90683
-2.661	-0.900966	-0.900966	-0.900966
-2.651	-0.896268	-0.896268	-0.896268
-2.641	-0.89268	-0.89268	-0.89268
-2.631	-0.890153	-0.890153	-0.890153
-2.621	-0.88865	-0.88865	-0.88865
-2.611	-0.888137	-0.888137	-0.888137
-2.601	-0.888588	-0.888588	-0.888588
-2.591	-0.889984	-0.889984	-0.889985
-2.581	-0.892311	-0.892311	-0.892311
-2.571	-0.895558	-0.895558	-0.895558
-2.561	-0.899721	-0.899721	-0.899721
-2.551	-0.9048	-0.9048	-0.9048
-2.541	-0.910801	-0.910801	-0.910801
-2.531	-0.917732	-0.917732	-0.917732
-2.521	-0.925608	-0.925608	-0.925608
-2.511	-0.934446	-0.934446	-0.934446
-2.501	-0.944271	-0.944271	-0.944271
-2.491	-0.95511	-0.95511	-0.95511
-2.481	-0.966996	-0.966996	-0.966996
-2.471	-0.979968	-0.979968	-0.979968
-2.461	-0.994069	-0.994069	-0.994069
-2.451	-1.00935	-1.00935	-1.00935
-2.441	-1.02587	-1.02587	-1.02587
-2.431	-1.04369	-1.04369	-1.04369
-2.421	-1.06288	-1.06288	-1.06288
-2.411	-1.08353	-1.08353	-1.08353
-2.401	-1.10572	-1.10572	-1.10572
-2.391	-1.12956	-1.12956	-1.12956
-2.381	-1.15516	-1.15516	-1.15516
-2.371	-1.18264	-1.18264	-1.18264
-2.361	-1.21215	-1.21215	-1.21215
-2.351	-1.24384	-1.24384	-1.24384
-2.341	-1.27791	-1.27791	-1.27791
-2.331	-1.31455	-1.31455	-1.31455
-2.321	-1.35398	-1.35398	-1.35398
-2.311	-1.39648	-1.39648	-1.39648
-2.301	-1.44233	-1.44233	-1.44233
-2.291	-1.49187	-1.49187	-1.49187
-2.281	-1.54548	-1.54548	-1.54548
-2.271	-1.60362	-1.60362	-1.60362
-2.261	-1.6668	-1.6668	-1.6668
-2.251	-1.7356	-1.7356	-1.7356
-2.241	-1.81073	-1.81073	-1.81073
-2.231	-1.893	-1.893	-1.893
-2.221	-1.98338	-1.98338	-1.98338
-2.211	-2.08302	-2.08302	-2.08302
-2.201	-2.19331	-2.19331	-2.19331
-2.001	-499.54	-499.54	-499.54
-1.991	56.0254	56.0254	56.0254
-1.981	26.7952	26.7952	26.7952
-1.971	17.7306	17.7306	17.7306
-1.961	13.3196	13.3196	13.3196
-1.951	10.7132	10.7132	10.7132
-1.941	8.99397	8.99397	8.99397
-1.931	7.77621	7.77621	7.77621
-1.921	6.86957	6.86957	6.86957
-1.911	6.16927	6.16927	6.16927
-1.901	5.61284	5.61284	5.61284
-1.891	5.16076	5.16076	5.16076
-1.881	4.78678	4.78678	4.78678
-1.871	4.47281	4.47281	4.47281
-1.861	4.20595	4.20595	4.20595
-1.851	3.97679	3.97679	3.97679
-1.841	3.77827	3.77827	3.77827
-1.831	3.605	3.605	3.605
-1.821	3.45283	3.45283	3.45283
-1.811	3.31845	3.31845	3.31845
-1.801	3.19926	3.19926	3.19926
-1.791	3.09312	3.09312	3.09312
-1.781	2.99831	2.99831	2.99831
-1.771	2.91342	2.91342	2.91342
-1.761	2.83725	2.83725	2.83725
-1.751	2.76882	2.76882	2.76882
-1.741	2.7073	2.7073	2.7073
-1.731	2.65198	2.65198	2.65198
-1.721	2.60227	2.60227	2.60227
-1.711	2.55765	2.55765	2.55765
-1.701	2.51768	2.51768	2.51768
-1.691	2.48198	2.48198	2.48198
-1.681	2.45023	2.45023	2.45023
-1.671	2.42214	2.42214	2.42214
-1.661	2.39747	2.39747	2.39747
-1.651	2.37601	2.37601	2.37601
-1.641	2.35757	2.35757	2.35757
-1.631	2.34199	2.34199	2.34199
-1.621	2.32915	2.32915	2.32915
-1.611	2.31893	2.31893	2.31893
-1.601	2.31122	2.31122	2.31122
-1.591	2.30595	2.30595	2.30595
-1.581	2.30305	2.30305	2.30305
-1.571	2.30248	2.30248	2.30248
-1.561	2.30418	2.30418	2.30418
-1.551	2.30815	2.30815	2.30815
-1.541	2.31434	2.31434	2.31434
-1.531	2.32278	2.32278	2.32278
-1.521	2.33346	2.33346	2.33346
-1.511	2.34639	2.34639	2.34639
-1.501	2.36162	2.36162	2.36162
-1.491	2.37918	2.37918	2.37918
-1.481	2.39912	2.39912	2.39912
-1.471	2.4215	2.4215	2.4215
-1.461	2.4464	2.4464	2.4464
-1.451	2.47392	2.47392	2.47392
-1.441	2.50415	2.50415	2.50415
-1.431	2.53721	2.53721	2.53721
-1.421	2.57324	2.57324	2.57324
-1.411	2.61239	2.61239	2.61239
-1.401	2.65484	2.65484	2.65484
-1.391	2.70078	2.70078	2.70078
-1.381	2.75042	2.75042	2.75042
-1.371	2.80403	2.80403	2.80403
-1.361	2.86188	2.86188	2.86188
-1.351	2.92428	2.92428	2.92428
-1.341	2.99159	2.99159	2.99159
-1.331	3.06421	3.06421	3.06421
-1.321	3.14259	3.14259	3.14259
-1.311	3.22726	3.22726	3.22726
-1.301	3.31879	3.31879	3.31879
-1.291	3.41786	3.41786	3.41786
-1.281	3.52525	3.52525	3.52525
-1.271	3.64183	3.64183	3.64183
-1.261	3.76862	3.76862	3.76863
-1.251	3.90683	3.90683	3.90683
-1.241	4.05784	4.05784	4.05784
-1.231	4.22328	4.22328	4.22328
-1.221	4.40509	4.40509	4.40509
-1.211	4.60557	4.60557	4.60557
-1.201	4.82747	4.82747	4.82747
-1.191	5.07413	5.07413	5.07413
-1.181	5.34965	5.34965	5.34965
-1.171	5.65906	5.65906	5.65906
-1.161	6.00865	6.00865	6.00865
-1.151	6.40639	6.40639	6.40639
-1.141	6.8625	6.8625	6.8625
-1.131	7.39035	7.39035	7.39035
-1.121	8.00769	8.00769	8.00769
-1.111	8.73871	8.73871	8.73871
-1.101	9.61715	9.61715	9.61715
-1.001	999.579	999.579	999.579
-0.901	-10.67	-10.67	-10.67
-0.801	-5.76186	-5.76186	-5.76186
-0.701	-4.28257	-4.28257	-4.28257
-0.601	-3.70026	-3.70026	-3.70026
-0.501	-3.54479	-3.54479	-3.54479
-0.401	-3.71943	-3.71943	-3.71943
-0.301	-4.31775	-4.31775	-4.31775
-0.201	-5.79779	-5.79779	-5.79779
-0.101	-10.5885	-10.5885	-10.5885
0.001	999.424	999.424	999.424
0.101	9.41533	9.41533	9.41533
0.201	4.56669	4.56669	4.56669
0.301	2.98113	2.98113	2.98113
0.401	2.21249	2.21249	2.21249
0.501	1.76898	1.76898	1.76898
0.601	1.4869	1.4869	1.4869
0.701	1.29647	1.29647	1.29647
0.801	1.16311	1.16311	1.16311
0.901	1.06782	1.06782	1.06782
1.001	0.999424	0.999424	0.999424
1.101	0.950948	0.950948	0.950948
1.201	0.917904	0.917904	0.917904
1.301	0.897319	0.897319	0.897319
1.401	0.88721	0.88721	0.88721
1.501	0.88626	0.88626	0.88626
1.601	0.893628	0.893628	0.893628
1.701	0.908829	0.908829	0.908829
1.801	0.93165	0.93165	0.93165
1.901	0.962109	0.962109	0.962109
2.001	1.00042	1.00042	1.00042
2.101	1.04699	1.04699	1.04699
2.201	1.1024	1.1024	1.1024
2.301	1.16741	1.16741	1.16741
2.401	1.24298	1.24298	1.24298
2.501	1.33028	1.33028	1.33028
2.601	1.4307	1.4307	1.4307
2.701	1.54592	1.54592	1.54592
2.801	1.6779	1.6779	1.6779
2.901	1.82897	1.82897	1.82897
3.001	2.00185	2.00185	2.00185
3.101	2.19973	2.19973	2.19973
3.201	2.42639	2.42639	2.42639
3.301	2.68622	2.68622	2.68622
3.401	2.9844	2.9844	2.9844
3.501	3.32702	3.32702	3.32702
3.601	3.72125	3.72125	3.72125
3.701	4.17552	4.17552	4.17552
3.801	4.6998	4.6998	4.6998
3.901	5.30584	5.30584	5.30584
4.001	6.00754	6.00754	6.00754
4.101	6.82138	6.82138	6.82138
4.201	7.76687	7.76687	7.76687
4.301	8.8672	8.8672	8.8672
4.401	10.1499	10.1499	10.1499
4.501	11.6479	11.6479	11.6479
4.601	13.4002	13.4002	13.4002
4.701	15.4536	15.4536	15.4536
4.801	17.8639	17.8639	17.8639
4.901	20.6981	20.6981	20.6981
