x	math	gsl	my
0.7041	0.255889	0.255889	0.254361
0.7051	0.254682	0.254682	0.253162
0.7061	0.253478	0.253478	0.251966
0.7071	0.252276	0.252276	0.250773
0.7081	0.251077	0.251077	0.249583
0.7091	0.249882	0.249882	0.248395
0.7101	0.248688	0.248688	0.24721
0.7111	0.247498	0.247498	0.246027
0.7121	0.246311	0.246311	0.244848
0.7131	0.245126	0.245126	0.243671
0.7141	0.243944	0.243944	0.242497
0.7151	0.242764	0.242764	0.241325
0.7161	0.241588	0.241588	0.240156
0.7171	0.240414	0.240414	0.23899
0.7181	0.239243	0.239243	0.237827
0.7191	0.238074	0.238074	0.236666
0.7201	0.236909	0.236909	0.235508
0.7211	0.235746	0.235746	0.234352
0.7221	0.234585	0.234585	0.233199
0.7231	0.233428	0.233428	0.232049
0.7241	0.232273	0.232273	0.230902
0.7251	0.231121	0.231121	0.229757
0.7261	0.229971	0.229971	0.228614
0.7271	0.228825	0.228825	0.227475
0.7281	0.22768	0.22768	0.226338
0.7291	0.226539	0.226539	0.225203
0.7301	0.2254	0.2254	0.224072
0.7311	0.224264	0.224264	0.222942
0.7321	0.22313	0.22313	0.221816
0.7331	0.221999	0.221999	0.220692
0.7341	0.220871	0.220871	0.219571
0.7351	0.219745	0.219745	0.218452
0.7361	0.218622	0.218622	0.217336
0.7371	0.217502	0.217502	0.216222
0.7381	0.216384	0.216384	0.215111
0.7391	0.215269	0.215269	0.214002
0.7401	0.214156	0.214156	0.212896
0.7411	0.213046	0.213046	0.211793
0.7421	0.211939	0.211939	0.210692
0.7431	0.210834	0.210834	0.209594
0.7441	0.209732	0.209732	0.208498
0.7451	0.208632	0.208632	0.207405
0.7461	0.207535	0.207535	0.206314
0.7471	0.206441	0.206441	0.205226
0.7481	0.205349	0.205349	0.20414
0.7491	0.204259	0.204259	0.203057
0.7501	0.203172	0.203172	0.201977
0.7511	0.202088	0.202088	0.200899
0.7521	0.201006	0.201006	0.199823
0.7531	0.199927	0.199927	0.19875
0.7541	0.19885	0.19885	0.197679
0.7551	0.197776	0.197776	0.196611
0.7561	0.196704	0.196704	0.195545
0.7571	0.195635	0.195635	0.194482
0.7581	0.194568	0.194568	0.193421
0.7591	0.193504	0.193504	0.192363
0.7601	0.192443	0.192443	0.191307
0.7611	0.191383	0.191383	0.190254
0.7621	0.190327	0.190327	0.189203
0.7631	0.189272	0.189272	0.188154
0.7641	0.188221	0.188221	0.187108
0.7651	0.187171	0.187171	0.186065
0.7661	0.186124	0.186124	0.185024
0.7671	0.18508	0.18508	0.183985
0.7681	0.184038	0.184038	0.182949
0.7691	0.182999	0.182999	0.181915
0.7701	0.181962	0.181962	0.180883
0.7711	0.180927	0.180927	0.179854
0.7721	0.179895	0.179895	0.178827
0.7731	0.178865	0.178865	0.177803
0.7741	0.177838	0.177838	0.176781
0.7751	0.176813	0.176813	0.175762
0.7761	0.17579	0.17579	0.174744
0.7771	0.17477	0.17477	0.17373
0.7781	0.173753	0.173753	0.172717
0.7791	0.172737	0.172737	0.171707
0.7801	0.171725	0.171725	0.1707
0.7811	0.170714	0.170714	0.169694
0.7821	0.169706	0.169706	0.168691
0.7831	0.1687	0.1687	0.167691
0.7841	0.167697	0.167697	0.166692
0.7851	0.166696	0.166696	0.165697
0.7861	0.165697	0.165697	0.164703
0.7871	0.164701	0.164701	0.163712
0.7881	0.163707	0.163707	0.162723
0.7891	0.162716	0.162716	0.161736
0.7901	0.161727	0.161727	0.160752
0.7911	0.16074	0.16074	0.15977
0.7921	0.159755	0.159755	0.15879
0.7931	0.158773	0.158773	0.157813
0.7941	0.157793	0.157793	0.156838
0.7951	0.156816	0.156816	0.155865
0.7961	0.155841	0.155841	0.154895
0.7971	0.154868	0.154868	0.153927
0.7981	0.153897	0.153897	0.152961
0.7991	0.152929	0.152929	0.151997
0.8001	0.151963	0.151963	0.151036
0.8011	0.151	0.151	0.150077
0.8021	0.150038	0.150038	0.14912
0.8031	0.149079	0.149079	0.148166
0.8041	0.148122	0.148122	0.147213
0.8051	0.147168	0.147168	0.146263
0.8061	0.146216	0.146216	0.145316
0.8071	0.145266	0.145266	0.14437
0.8081	0.144318	0.144318	0.143427
0.8091	0.143373	0.143373	0.142486
0.8101	0.14243	0.14243	0.141547
0.8111	0.141489	0.141489	0.140611
0.8121	0.14055	0.14055	0.139676
0.8131	0.139614	0.139614	0.138744
0.8141	0.13868	0.13868	0.137814
0.8151	0.137748	0.137748	0.136887
0.8161	0.136818	0.136818	0.135961
0.8171	0.135891	0.135891	0.135038
0.8181	0.134965	0.134965	0.134117
0.8191	0.134042	0.134042	0.133198
0.8201	0.133122	0.133122	0.132281
0.8211	0.132203	0.132203	0.131367
0.8221	0.131287	0.131287	0.130455
0.8231	0.130373	0.130373	0.129545
0.8241	0.129461	0.129461	0.128637
0.8251	0.128551	0.128551	0.127731
0.8261	0.127643	0.127643	0.126827
0.8271	0.126738	0.126738	0.125926
0.8281	0.125835	0.125835	0.125027
0.8291	0.124934	0.124934	0.12413
0.8301	0.124035	0.124035	0.123235
0.8311	0.123138	0.123138	0.122342
0.8321	0.122244	0.122244	0.121451
0.8331	0.121352	0.121352	0.120563
0.8341	0.120461	0.120461	0.119676
0.8351	0.119573	0.119573	0.118792
0.8361	0.118688	0.118688	0.11791
0.8371	0.117804	0.117804	0.11703
0.8381	0.116922	0.116922	0.116152
0.8391	0.116043	0.116043	0.115276
0.8401	0.115166	0.115166	0.114403
0.8411	0.11429	0.11429	0.113531
0.8421	0.113417	0.113417	0.112662
0.8431	0.112547	0.112547	0.111795
0.8441	0.111678	0.111678	0.11093
0.8451	0.110811	0.110811	0.110066
0.8461	0.109947	0.109947	0.109205
0.8471	0.109084	0.109084	0.108347
0.8481	0.108224	0.108224	0.10749
0.8491	0.107366	0.107366	0.106635
0.8501	0.10651	0.10651	0.105782
0.8511	0.105656	0.105656	0.104932
0.8521	0.104804	0.104804	0.104083
0.8531	0.103954	0.103954	0.103237
0.8541	0.103106	0.103106	0.102393
0.8551	0.10226	0.10226	0.10155
0.8561	0.101417	0.101417	0.10071
0.8571	0.100575	0.100575	0.0998718
0.8581	0.0997358	0.0997358	0.0990357
0.8591	0.0988985	0.0988985	0.0982016
0.8601	0.0980631	0.0980631	0.0973695
0.8611	0.0972299	0.0972299	0.0965395
0.8621	0.0963987	0.0963987	0.0957115
0.8631	0.0955695	0.0955695	0.0948856
0.8641	0.0947424	0.0947424	0.0940617
0.8651	0.0939173	0.0939173	0.0932398
0.8661	0.0930943	0.0930943	0.09242
0.8671	0.0922733	0.0922733	0.0916021
0.8681	0.0914544	0.0914544	0.0907863
0.8691	0.0906374	0.0906374	0.0899725
0.8701	0.0898225	0.0898225	0.0891607
0.8711	0.0890097	0.0890097	0.0883509
0.8721	0.0881988	0.0881988	0.0875431
0.8731	0.08739	0.08739	0.0867373
0.8741	0.0865831	0.0865831	0.0859335
0.8751	0.0857783	0.0857783	0.0851317
0.8761	0.0849755	0.0849755	0.0843319
0.8771	0.0841747	0.0841747	0.0835341
0.8781	0.0833759	0.0833759	0.0827382
0.8791	0.0825791	0.0825791	0.0819443
0.8801	0.0817842	0.0817842	0.0811524
0.8811	0.0809914	0.0809914	0.0803625
0.8821	0.0802005	0.0802005	0.0795746
0.8831	0.0794117	0.0794117	0.0787886
0.8841	0.0786248	0.0786248	0.0780046
0.8851	0.0778398	0.0778398	0.0772225
0.8861	0.0770569	0.0770569	0.0764424
0.8871	0.0762759	0.0762759	0.0756642
0.8881	0.0754969	0.0754969	0.074888
0.8891	0.0747198	0.0747198	0.0741137
0.8901	0.0739448	0.0739448	0.0733414
0.8911	0.0731716	0.0731716	0.072571
0.8921	0.0724004	0.0724004	0.0718026
0.8931	0.0716312	0.0716312	0.0710361
0.8941	0.0708639	0.0708639	0.0702715
0.8951	0.0700985	0.0700985	0.0695089
0.8961	0.0693351	0.0693351	0.0687481
0.8971	0.0685736	0.0685736	0.0679893
0.8981	0.0678141	0.0678141	0.0672324
0.8991	0.0670565	0.0670565	0.0664774
0.9001	0.0663008	0.0663008	0.0657244
0.9011	0.065547	0.065547	0.0649732
0.9021	0.0647951	0.0647951	0.064224
0.9031	0.0640452	0.0640452	0.0634766
0.9041	0.0632972	0.0632972	0.0627312
0.9051	0.062551	0.062551	0.0619876
0.9061	0.0618068	0.0618068	0.0612459
0.9071	0.0610645	0.0610645	0.0605062
0.9081	0.0603241	0.0603241	0.0597683
0.9091	0.0595856	0.0595856	0.0590323
0.9101	0.058849	0.058849	0.0582982
0.9111	0.0581143	0.0581143	0.0575659
0.9121	0.0573814	0.0573814	0.0568355
0.9131	0.0566505	0.0566505	0.056107
0.9141	0.0559214	0.0559214	0.0553804
0.9151	0.0551942	0.0551942	0.0546556
0.9161	0.0544689	0.0544689	0.0539327
0.9171	0.0537454	0.0537454	0.0532117
0.9181	0.0530239	0.0530239	0.0524925
0.9191	0.0523042	0.0523042	0.0517752
0.9201	0.0515863	0.0515863	0.0510597
0.9211	0.0508703	0.0508703	0.050346
0.9221	0.0501562	0.0501562	0.0496342
0.9231	0.0494439	0.0494439	0.0489243
0.9241	0.0487335	0.0487335	0.0482162
0.9251	0.0480249	0.0480249	0.0475099
0.9261	0.0473182	0.0473182	0.0468054
0.9271	0.0466133	0.0466133	0.0461028
0.9281	0.0459102	0.0459102	0.045402
0.9291	0.045209	0.045209	0.0447031
0.9301	0.0445096	0.0445096	0.0440059
0.9311	0.0438121	0.0438121	0.0433106
0.9321	0.0431164	0.0431164	0.0426171
0.9331	0.0424225	0.0424225	0.0419254
0.9341	0.0417304	0.0417304	0.0412355
0.9351	0.0410401	0.0410401	0.0405475
0.9361	0.0403517	0.0403517	0.0398612
0.9371	0.039665	0.039665	0.0391767
0.9381	0.0389802	0.0389802	0.0384941
0.9391	0.0382972	0.0382972	0.0378132
0.9401	0.037616	0.037616	0.0371341
0.9411	0.0369366	0.0369366	0.0364568
0.9421	0.036259	0.036259	0.0357813
0.9431	0.0355832	0.0355832	0.0351076
0.9441	0.0349092	0.0349092	0.0344356
0.9451	0.0342369	0.0342369	0.0337655
0.9461	0.0335665	0.0335665	0.0330971
0.9471	0.0328978	0.0328978	0.0324305
0.9481	0.032231	0.032231	0.0317657
0.9491	0.0315659	0.0315659	0.0311026
0.9501	0.0309025	0.0309025	0.0304413
0.9511	0.030241	0.030241	0.0297818
0.9521	0.0295812	0.0295812	0.029124
0.9531	0.0289232	0.0289232	0.028468
0.9541	0.028267	0.028267	0.0278137
0.9551	0.0276125	0.0276125	0.0271612
0.9561	0.0269598	0.0269598	0.0265104
0.9571	0.0263088	0.0263088	0.0258614
0.9581	0.0256596	0.0256596	0.0252141
0.9591	0.0250121	0.0250121	0.0245686
0.9601	0.0243664	0.0243664	0.0239248
0.9611	0.0237225	0.0237225	0.0232828
0.9621	0.0230803	0.0230803	0.0226424
0.9631	0.0224398	0.0224398	0.0220039
0.9641	0.021801	0.021801	0.021367
0.9651	0.021164	0.021164	0.0207319
0.9661	0.0205288	0.0205288	0.0200985
0.9671	0.0198952	0.0198952	0.0194668
0.9681	0.0192634	0.0192634	0.0188368
0.9691	0.0186333	0.0186333	0.0182085
0.9701	0.018005	0.018005	0.017582
0.9711	0.0173783	0.0173783	0.0169572
0.9721	0.0167534	0.0167534	0.016334
0.9731	0.0161302	0.0161302	0.0157126
0.9741	0.0155087	0.0155087	0.0150929
0.9751	0.0148889	0.0148889	0.0144749
0.9761	0.0142708	0.0142708	0.0138586
0.9771	0.0136544	0.0136544	0.013244
0.9781	0.0130398	0.0130398	0.012631
0.9791	0.0124268	0.0124268	0.0120198
0.9801	0.0118155	0.0118155	0.0114102
0.9811	0.0112059	0.0112059	0.0108024
0.9821	0.010598	0.010598	0.0101962
0.9831	0.00999181	0.00999181	0.00959169
0.9841	0.00938729	0.00938729	0.00898886
0.9851	0.00878445	0.00878445	0.00838772
0.9861	0.00818329	0.00818329	0.00778824
0.9871	0.00758382	0.00758382	0.00719043
0.9881	0.00698602	0.00698602	0.0065943
0.9891	0.00638989	0.00638989	0.00599983
0.9901	0.00579544	0.00579544	0.00540702
0.9911	0.00520265	0.00520265	0.00481587
0.9921	0.00461153	0.00461153	0.00422638
0.9931	0.00402208	0.00402208	0.00363855
0.9941	0.00343429	0.00343429	0.00305237
0.9951	0.00284815	0.00284815	0.00246784
0.9961	0.00226367	0.00226367	0.00188496
0.9971	0.00168085	0.00168085	0.00130373
0.9981	0.00109968	0.00109968	0.000724142
0.9991	0.000520161	0.000520161	0.000146195
1.0001	-5.77133e-05	-5.77133e-05	-0.000430113
1.0011	-0.000633943	-0.000633943	-0.00100478
1.0021	-0.00120853	-0.00120853	-0.00157782
1.0031	-0.00178148	-0.00178148	-0.00214922
1.0041	-0.00235279	-0.00235279	-0.002719
1.0051	-0.00292246	-0.00292246	-0.00328715
1.0061	-0.0034905	-0.0034905	-0.00385367
1.0071	-0.00405691	-0.00405691	-0.00441857
1.0081	-0.0046217	-0.0046217	-0.00498184
1.0091	-0.00518485	-0.00518485	-0.0055435
1.0101	-0.00574639	-0.00574639	-0.00610355
1.0111	-0.0063063	-0.0063063	-0.00666198
1.0121	-0.0068646	-0.0068646	-0.0072188
1.0131	-0.00742127	-0.00742127	-0.00777401
1.0141	-0.00797634	-0.00797634	-0.00832761
1.0151	-0.00852979	-0.00852979	-0.00887961
1.0161	-0.00908163	-0.00908163	-0.00943
1.0171	-0.00963187	-0.00963187	-0.0099788
1.0181	-0.0101805	-0.0101805	-0.010526
1.0191	-0.0107275	-0.0107275	-0.0110716
1.0201	-0.011273	-0.011273	-0.0116156
1.0211	-0.0118168	-0.0118168	-0.012158
1.0221	-0.012359	-0.012359	-0.0126989
1.0231	-0.0128997	-0.0128997	-0.0132381
1.0241	-0.0134387	-0.0134387	-0.0137758
1.0251	-0.0139762	-0.0139762	-0.0143118
1.0261	-0.0145121	-0.0145121	-0.0148463
1.0271	-0.0150463	-0.0150463	-0.0153793
1.0281	-0.0155791	-0.0155791	-0.0159106
1.0291	-0.0161102	-0.0161102	-0.0164404
1.0301	-0.0166397	-0.0166397	-0.0169686
1.0311	-0.0171677	-0.0171677	-0.0174952
1.0321	-0.0176941	-0.0176941	-0.0180203
1.0331	-0.0182189	-0.0182189	-0.0185438
1.0341	-0.0187422	-0.0187422	-0.0190657
1.0351	-0.0192639	-0.0192639	-0.0195861
1.0361	-0.019784	-0.019784	-0.0201049
1.0371	-0.0203026	-0.0203026	-0.0206222
1.0381	-0.0208196	-0.0208196	-0.0211379
1.0391	-0.0213351	-0.0213351	-0.021652
1.0401	-0.021849	-0.021849	-0.0221647
1.0411	-0.0223613	-0.0223613	-0.0226757
1.0421	-0.0228721	-0.0228721	-0.0231852
1.0431	-0.0233813	-0.0233813	-0.0236932
1.0441	-0.023889	-0.023889	-0.0241996
1.0451	-0.0243952	-0.0243952	-0.0247045
1.0461	-0.0248998	-0.0248998	-0.0252079
1.0471	-0.0254029	-0.0254029	-0.0257097
1.0481	-0.0259044	-0.0259044	-0.02621
1.0491	-0.0264044	-0.0264044	-0.0267088
1.0501	-0.0269028	-0.0269028	-0.027206
1.0511	-0.0273998	-0.0273998	-0.0277017
1.0521	-0.0278952	-0.0278952	-0.0281959
1.0531	-0.028389	-0.028389	-0.0286885
1.0541	-0.0288814	-0.0288814	-0.0291797
1.0551	-0.0293722	-0.0293722	-0.0296693
1.0561	-0.0298615	-0.0298615	-0.0301574
1.0571	-0.0303493	-0.0303493	-0.030644
1.0581	-0.0308355	-0.0308355	-0.0311291
1.0591	-0.0313203	-0.0313203	-0.0316126
1.0601	-0.0318035	-0.0318035	-0.0320947
1.0611	-0.0322852	-0.0322852	-0.0325753
1.0621	-0.0327654	-0.0327654	-0.0330543
1.0631	-0.0332441	-0.0332441	-0.0335319
1.0641	-0.0337213	-0.0337213	-0.0340079
1.0651	-0.034197	-0.034197	-0.0344825
1.0661	-0.0346712	-0.0346712	-0.0349555
1.0671	-0.0351439	-0.0351439	-0.0354271
1.0681	-0.0356151	-0.0356151	-0.0358972
1.0691	-0.0360848	-0.0360848	-0.0363657
1.0701	-0.036553	-0.036553	-0.0368328
1.0711	-0.0370197	-0.0370197	-0.0372984
1.0721	-0.037485	-0.037485	-0.0377626
1.0731	-0.0379487	-0.0379487	-0.0382252
1.0741	-0.038411	-0.038411	-0.0386864
1.0751	-0.0388718	-0.0388718	-0.0391461
1.0761	-0.039331	-0.039331	-0.0396043
1.0771	-0.0397889	-0.0397889	-0.040061
1.0781	-0.0402452	-0.0402452	-0.0405163
1.0791	-0.0407001	-0.0407001	-0.0409701
1.0801	-0.0411534	-0.0411534	-0.0414224
1.0811	-0.0416054	-0.0416054	-0.0418732
1.0821	-0.0420558	-0.0420558	-0.0423226
1.0831	-0.0425048	-0.0425048	-0.0427706
1.0841	-0.0429523	-0.0429523	-0.043217
1.0851	-0.0433984	-0.0433984	-0.043662
1.0861	-0.0438429	-0.0438429	-0.0441056
1.0871	-0.0442861	-0.0442861	-0.0445477
1.0881	-0.0447277	-0.0447277	-0.0449883
1.0891	-0.045168	-0.045168	-0.0454275
1.0901	-0.0456067	-0.0456067	-0.0458653
1.0911	-0.046044	-0.046044	-0.0463016
1.0921	-0.0464799	-0.0464799	-0.0467364
1.0931	-0.0469143	-0.0469143	-0.0471699
1.0941	-0.0473473	-0.0473473	-0.0476018
1.0951	-0.0477788	-0.0477788	-0.0480324
1.0961	-0.0482089	-0.0482089	-0.0484614
1.0971	-0.0486375	-0.0486375	-0.0488891
1.0981	-0.0490647	-0.0490647	-0.0493153
1.0991	-0.0494905	-0.0494905	-0.0497401
1.1001	-0.0499148	-0.0499148	-0.0501635
1.1011	-0.0503377	-0.0503377	-0.0505854
1.1021	-0.0507592	-0.0507592	-0.0510059
1.1031	-0.0511792	-0.0511792	-0.051425
1.1041	-0.0515978	-0.0515978	-0.0518426
1.1051	-0.052015	-0.052015	-0.0522589
1.1061	-0.0524308	-0.0524308	-0.0526737
1.1071	-0.0528451	-0.0528451	-0.0530871
1.1081	-0.053258	-0.053258	-0.0534991
1.1091	-0.0536695	-0.0536695	-0.0539096
1.1101	-0.0540796	-0.0540796	-0.0543188
1.1111	-0.0544882	-0.0544882	-0.0547265
1.1121	-0.0548955	-0.0548955	-0.0551329
1.1131	-0.0553013	-0.0553013	-0.0555378
1.1141	-0.0557058	-0.0557058	-0.0559413
1.1151	-0.0561088	-0.0561088	-0.0563434
1.1161	-0.0565104	-0.0565104	-0.0567442
1.1171	-0.0569106	-0.0569106	-0.0571435
1.1181	-0.0573094	-0.0573094	-0.0575414
1.1191	-0.0577069	-0.0577069	-0.0579379
1.1201	-0.0581029	-0.0581029	-0.058333
1.1211	-0.0584975	-0.0584975	-0.0587268
1.1221	-0.0588907	-0.0588907	-0.0591191
1.1231	-0.0592825	-0.0592825	-0.0595101
1.1241	-0.059673	-0.059673	-0.0598997
1.1251	-0.060062	-0.060062	-0.0602878
1.1261	-0.0604497	-0.0604497	-0.0606746
1.1271	-0.060836	-0.060836	-0.0610601
1.1281	-0.0612209	-0.0612209	-0.0614441
1.1291	-0.0616044	-0.0616044	-0.0618268
1.1301	-0.0619865	-0.0619865	-0.062208
1.1311	-0.0623672	-0.0623672	-0.0625879
1.1321	-0.0627466	-0.0627466	-0.0629665
1.1331	-0.0631246	-0.0631246	-0.0633436
1.1341	-0.0635012	-0.0635012	-0.0637194
1.1351	-0.0638765	-0.0638765	-0.0640938
1.1361	-0.0642503	-0.0642503	-0.0644669
1.1371	-0.0646228	-0.0646228	-0.0648386
1.1381	-0.064994	-0.064994	-0.0652089
1.1391	-0.0653638	-0.0653638	-0.0655779
1.1401	-0.0657322	-0.0657322	-0.0659455
1.1411	-0.0660992	-0.0660992	-0.0663117
1.1421	-0.0664649	-0.0664649	-0.0666766
1.1431	-0.0668292	-0.0668292	-0.0670401
1.1441	-0.0671922	-0.0671922	-0.0674023
1.1451	-0.0675538	-0.0675538	-0.0677631
1.1461	-0.0679141	-0.0679141	-0.0681226
1.1471	-0.068273	-0.068273	-0.0684807
1.1481	-0.0686306	-0.0686306	-0.0688375
1.1491	-0.0689868	-0.0689868	-0.069193
1.1501	-0.0693416	-0.0693416	-0.0695471
1.1511	-0.0696952	-0.0696952	-0.0698998
1.1521	-0.0700473	-0.0700473	-0.0702512
1.1531	-0.0703982	-0.0703982	-0.0706013
1.1541	-0.0707477	-0.0707477	-0.07095
1.1551	-0.0710958	-0.0710958	-0.0712974
1.1561	-0.0714426	-0.0714426	-0.0716435
1.1571	-0.0717881	-0.0717881	-0.0719882
1.1581	-0.0721323	-0.0721323	-0.0723316
1.1591	-0.0724751	-0.0724751	-0.0726737
1.1601	-0.0728166	-0.0728166	-0.0730144
1.1611	-0.0731567	-0.0731567	-0.0733539
1.1621	-0.0734955	-0.0734955	-0.073692
1.1631	-0.073833	-0.073833	-0.0740287
1.1641	-0.0741692	-0.0741692	-0.0743642
1.1651	-0.0745041	-0.0745041	-0.0746983
1.1661	-0.0748376	-0.0748376	-0.0750311
1.1671	-0.0751698	-0.0751698	-0.0753626
1.1681	-0.0755007	-0.0755007	-0.0756928
1.1691	-0.0758303	-0.0758303	-0.0760217
1.1701	-0.0761586	-0.0761586	-0.0763492
1.1711	-0.0764855	-0.0764855	-0.0766755
1.1721	-0.0768112	-0.0768112	-0.0770004
1.1731	-0.0771355	-0.0771355	-0.0773241
1.1741	-0.0774585	-0.0774585	-0.0776464
1.1751	-0.0777802	-0.0777802	-0.0779674
1.1761	-0.0781007	-0.0781007	-0.0782871
1.1771	-0.0784198	-0.0784198	-0.0786056
1.1781	-0.0787376	-0.0787376	-0.0789227
1.1791	-0.0790541	-0.0790541	-0.0792385
1.1801	-0.0793693	-0.0793693	-0.079553
1.1811	-0.0796832	-0.0796832	-0.0798663
1.1821	-0.0799958	-0.0799958	-0.0801782
1.1831	-0.0803071	-0.0803071	-0.0804889
1.1841	-0.0806172	-0.0806172	-0.0807982
1.1851	-0.0809259	-0.0809259	-0.0811063
1.1861	-0.0812333	-0.0812333	-0.0814131
1.1871	-0.0815395	-0.0815395	-0.0817186
1.1881	-0.0818444	-0.0818444	-0.0820228
1.1891	-0.0821479	-0.0821479	-0.0823257
1.1901	-0.0824502	-0.0824502	-0.0826274
1.1911	-0.0827513	-0.0827513	-0.0829278
1.1921	-0.083051	-0.083051	-0.0832269
1.1931	-0.0833495	-0.0833495	-0.0835247
1.1941	-0.0836466	-0.0836466	-0.0838212
1.1951	-0.0839426	-0.0839426	-0.0841165
1.1961	-0.0842372	-0.0842372	-0.0844105
1.1971	-0.0845305	-0.0845305	-0.0847032
1.1981	-0.0848226	-0.0848226	-0.0849947
1.1991	-0.0851134	-0.0851134	-0.0852849
1.2001	-0.085403	-0.085403	-0.0855738
1.2011	-0.0856913	-0.0856913	-0.0858615
1.2021	-0.0859783	-0.0859783	-0.0861479
1.2031	-0.086264	-0.086264	-0.086433
1.2041	-0.0865485	-0.0865485	-0.0867169
1.2051	-0.0868317	-0.0868317	-0.0869995
1.2061	-0.0871137	-0.0871137	-0.0872809
1.2071	-0.0873944	-0.0873944	-0.087561
1.2081	-0.0876739	-0.0876739	-0.0878398
1.2091	-0.0879521	-0.0879521	-0.0881174
1.2101	-0.088229	-0.088229	-0.0883938
1.2111	-0.0885047	-0.0885047	-0.0886689
1.2121	-0.0887791	-0.0887791	-0.0889427
1.2131	-0.0890523	-0.0890523	-0.0892153
1.2141	-0.0893243	-0.0893243	-0.0894867
1.2151	-0.0895949	-0.0895949	-0.0897568
1.2161	-0.0898644	-0.0898644	-0.0900256
1.2171	-0.0901326	-0.0901326	-0.0902933
1.2181	-0.0903996	-0.0903996	-0.0905596
1.2191	-0.0906653	-0.0906653	-0.0908248
1.2201	-0.0909298	-0.0909298	-0.0910887
1.2211	-0.091193	-0.091193	-0.0913514
1.2221	-0.091455	-0.091455	-0.0916128
1.2231	-0.0917158	-0.0917158	-0.091873
1.2241	-0.0919753	-0.0919753	-0.092132
1.2251	-0.0922336	-0.0922336	-0.0923897
1.2261	-0.0924907	-0.0924907	-0.0926463
1.2271	-0.0927465	-0.0927465	-0.0929015
1.2281	-0.0930011	-0.0930011	-0.0931556
1.2291	-0.0932545	-0.0932545	-0.0934084
1.2301	-0.0935067	-0.0935067	-0.0936601
1.2311	-0.0937576	-0.0937576	-0.0939104
1.2321	-0.0940073	-0.0940073	-0.0941596
1.2331	-0.0942558	-0.0942558	-0.0944076
1.2341	-0.0945031	-0.0945031	-0.0946543
1.2351	-0.0947491	-0.0947491	-0.0948998
1.2361	-0.094994	-0.094994	-0.0951441
1.2371	-0.0952376	-0.0952376	-0.0953872
1.2381	-0.09548	-0.09548	-0.0956291
1.2391	-0.0957212	-0.0957212	-0.0958697
1.2401	-0.0959612	-0.0959612	-0.0961092
1.2411	-0.0961999	-0.0961999	-0.0963474
1.2421	-0.0964375	-0.0964375	-0.0965845
1.2431	-0.0966738	-0.0966738	-0.0968203
1.2441	-0.096909	-0.096909	-0.0970549
1.2451	-0.0971429	-0.0971429	-0.0972884
1.2461	-0.0973756	-0.0973756	-0.0975206
1.2471	-0.0976072	-0.0976072	-0.0977516
1.2481	-0.0978375	-0.0978375	-0.0979814
1.2491	-0.0980666	-0.0980666	-0.0982101
1.2501	-0.0982946	-0.0982946	-0.0984375
1.2511	-0.0985213	-0.0985213	-0.0986637
1.2521	-0.0987469	-0.0987469	-0.0988888
1.2531	-0.0989712	-0.0989712	-0.0991126
1.2541	-0.0991943	-0.0991943	-0.0993353
1.2551	-0.0994163	-0.0994163	-0.0995568
1.2561	-0.0996371	-0.0996371	-0.099777
1.2571	-0.0998567	-0.0998567	-0.0999961
1.2581	-0.100075	-0.100075	-0.100214
1.2591	-0.100292	-0.100292	-0.100431
1.2601	-0.100508	-0.100508	-0.100646
1.2611	-0.100723	-0.100723	-0.100861
1.2621	-0.100937	-0.100937	-0.101074
1.2631	-0.101149	-0.101149	-0.101286
1.2641	-0.101361	-0.101361	-0.101497
1.2651	-0.101571	-0.101571	-0.101706
1.2661	-0.10178	-0.10178	-0.101915
1.2671	-0.101987	-0.101987	-0.102122
1.2681	-0.102194	-0.102194	-0.102328
1.2691	-0.102399	-0.102399	-0.102533
1.2701	-0.102604	-0.102604	-0.102737
1.2711	-0.102807	-0.102807	-0.102939
1.2721	-0.103009	-0.103009	-0.103141
1.2731	-0.103209	-0.103209	-0.103341
1.2741	-0.103409	-0.103409	-0.10354
1.2751	-0.103607	-0.103607	-0.103738
1.2761	-0.103804	-0.103804	-0.103935
1.2771	-0.104001	-0.104001	-0.104131
1.2781	-0.104195	-0.104195	-0.104325
1.2791	-0.104389	-0.104389	-0.104518
1.2801	-0.104582	-0.104582	-0.104711
1.2811	-0.104773	-0.104773	-0.104902
1.2821	-0.104963	-0.104963	-0.105091
1.2831	-0.105153	-0.105153	-0.10528
1.2841	-0.10534	-0.10534	-0.105468
1.2851	-0.105527	-0.105527	-0.105654
1.2861	-0.105713	-0.105713	-0.105839
1.2871	-0.105897	-0.105897	-0.106023
1.2881	-0.106081	-0.106081	-0.106206
1.2891	-0.106263	-0.106263	-0.106388
1.2901	-0.106444	-0.106444	-0.106568
1.2911	-0.106624	-0.106624	-0.106748
1.2921	-0.106803	-0.106803	-0.106926
1.2931	-0.10698	-0.10698	-0.107104
1.2941	-0.107157	-0.107157	-0.10728
1.2951	-0.107332	-0.107332	-0.107454
1.2961	-0.107506	-0.107506	-0.107628
1.2971	-0.107679	-0.107679	-0.107801
1.2981	-0.107851	-0.107851	-0.107972
1.2991	-0.108022	-0.108022	-0.108143
1.3001	-0.108192	-0.108192	-0.108312
1.3011	-0.10836	-0.10836	-0.10848
1.3021	-0.108528	-0.108528	-0.108647
1.3031	-0.108694	-0.108694	-0.108813
