0.0005594	
r	f(e,r)	Exact
8.279	0.00210226	0.00210113
8.28	0.00210072	0.00209929
8.281	0.00209918	0.00209744
8.282	0.00209765	0.0020956
8.283	0.00209589	0.00209376
8.284	0.00209388	0.00209192
8.285	0.00209186	0.00209008
8.286	0.00208985	0.00208824
8.287	0.00208784	0.00208641
8.288	0.00208583	0.00208457
8.289	0.00208383	0.00208274
8.29	0.00208183	0.00208091
8.291	0.00207983	0.00207908
8.292	0.00207784	0.00207725
8.293	0.00207585	0.00207543
8.294	0.00207386	0.0020736
8.295	0.00207188	0.00207178
8.296	0.00206989	0.00206996
8.297	0.00206792	0.00206814
8.298	0.00206594	0.00206632
8.299	0.00206397	0.0020645
8.3	0.00206201	0.00206269
8.301	0.00206005	0.00206088
8.302	0.00205809	0.00205906
8.303	0.00205614	0.00205725
8.304	0.00205419	0.00205545
8.305	0.00205224	0.00205364
8.306	0.0020503	0.00205183
8.307	0.00204837	0.00205003
8.308	0.00204643	0.00204823
8.309	0.00204451	0.00204643
8.31	0.00204259	0.00204463
8.311	0.00204067	0.00204283
8.312	0.00203876	0.00204103
8.313	0.00203685	0.00203924
8.314	0.00203495	0.00203744
8.315	0.00203305	0.00203565
8.316	0.00203116	0.00203386
8.317	0.00202927	0.00203207
8.318	0.00202739	0.00203029
8.319	0.00202551	0.0020285
8.32	0.00202364	0.00202672
8.321	0.00202178	0.00202494
8.322	0.00201992	0.00202315
8.323	0.00201807	0.00202138
8.324	0.00201622	0.0020196
8.325	0.00201438	0.00201782
8.326	0.00201254	0.00201605
8.327	0.00201071	0.00201427
8.328	0.00200889	0.0020125
8.329	0.00200708	0.00201073
8.33	0.00200527	0.00200896
8.331	0.00200346	0.0020072
8.332	0.00200167	0.00200543
8.333	0.00199988	0.00200367
8.334	0.0019981	0.0020019
8.335	0.00199632	0.00200014
8.336	0.00199455	0.00199838
8.337	0.00199279	0.00199663
8.338	0.00199103	0.00199487
8.339	0.00198929	0.00199311
8.34	0.00198755	0.00199136
8.341	0.00198581	0.00198961
8.342	0.00198409	0.00198786
8.343	0.00198237	0.00198611
8.344	0.00198066	0.00198436
8.345	0.00197896	0.00198262
8.346	0.00197726	0.00198087
8.347	0.00197558	0.00197913
8.348	0.0019739	0.00197739
8.349	0.00197223	0.00197565
8.35	0.00197057	0.00197391
8.351	0.00196891	0.00197217
8.352	0.00196727	0.00197044
8.353	0.00196563	0.00196871
8.354	0.001964	0.00196697
8.355	0.00196238	0.00196524
8.356	0.00196077	0.00196351
8.357	0.00195917	0.00196179
8.358	0.00195758	0.00196006
8.359	0.00195599	0.00195833
8.36	0.00195442	0.00195661
8.361	0.00195285	0.00195489
8.362	0.0019513	0.00195317
8.363	0.00194975	0.00195145
8.364	0.00194821	0.00194973
8.365	0.00194668	0.00194802
8.366	0.00194517	0.0019463
8.367	0.00194366	0.00194459
8.368	0.00194216	0.00194288
8.369	0.00194067	0.00194117
8.37	0.00193919	0.00193946
8.371	0.00193772	0.00193775
8.372	0.00193626	0.00193605
8.373	0.00193481	0.00193434
8.374	0.00193337	0.00193264
8.375	0.00193195	0.00193094
8.376	0.00193053	0.00192924
8.377	0.00192912	0.00192754
8.378	0.00192773	0.00192584
8.379	0.00192634	0.00192415
8.38	0.00192497	0.00192246
8.381	0.0019236	0.00192076
8.382	0.00192176	0.00191907
8.383	0.00191989	0.00191738
8.384	0.00191803	0.00191569
8.385	0.00191617	0.00191401
8.386	0.00191431	0.00191232
8.387	0.00191245	0.00191064
8.388	0.0019106	0.00190896
8.389	0.00190875	0.00190728
8.39	0.0019069	0.0019056
8.391	0.00190506	0.00190392
8.392	0.00190322	0.00190224
8.393	0.00190138	0.00190057
8.394	0.00189955	0.0018989
8.395	0.00189772	0.00189722
8.396	0.00189589	0.00189555
8.397	0.00189407	0.00189388
8.398	0.00189225	0.00189222
8.399	0.00189043	0.00189055
8.4	0.00188862	0.00188889
8.401	0.00188681	0.00188722
8.402	0.00188501	0.00188556
8.403	0.00188321	0.0018839
8.404	0.00188141	0.00188224
8.405	0.00187962	0.00188058
8.406	0.00187784	0.00187893
8.407	0.00187605	0.00187727
8.408	0.00187428	0.00187562
8.409	0.0018725	0.00187397
8.41	0.00187073	0.00187232
8.411	0.00186897	0.00187067
8.412	0.00186721	0.00186902
8.413	0.00186546	0.00186737
8.414	0.00186371	0.00186573
8.415	0.00186197	0.00186409
8.416	0.00186023	0.00186244
8.417	0.00185849	0.0018608
8.418	0.00185677	0.00185917
8.419	0.00185504	0.00185753
8.42	0.00185333	0.00185589
8.421	0.00185162	0.00185426
8.422	0.00184991	0.00185262
8.423	0.00184821	0.00185099
8.424	0.00184652	0.00184936
8.425	0.00184483	0.00184773
8.426	0.00184315	0.0018461
8.427	0.00184147	0.00184448
8.428	0.0018398	0.00184285
8.429	0.00183814	0.00184123
8.43	0.00183649	0.00183961
8.431	0.00183484	0.00183799
8.432	0.00183319	0.00183637
8.433	0.00183156	0.00183475
8.434	0.00182993	0.00183313
8.435	0.0018283	0.00183152
8.436	0.00182669	0.0018299
8.437	0.00182508	0.00182829
8.438	0.00182348	0.00182668
8.439	0.00182188	0.00182507
8.44	0.00182029	0.00182346
8.441	0.00181871	0.00182186
8.442	0.00181714	0.00182025
8.443	0.00181558	0.00181865
8.444	0.00181402	0.00181704
8.445	0.00181247	0.00181544
8.446	0.00181093	0.00181384
8.447	0.00180939	0.00181225
8.448	0.00180787	0.00181065
8.449	0.00180635	0.00180905
8.45	0.00180484	0.00180746
8.451	0.00180334	0.00180587
8.452	0.00180185	0.00180427
8.453	0.00180036	0.00180268
8.454	0.00179888	0.0018011
8.455	0.00179742	0.00179951
8.456	0.00179596	0.00179792
8.457	0.00179451	0.00179634
8.458	0.00179306	0.00179475
8.459	0.00179163	0.00179317
8.46	0.00179021	0.00179159
8.461	0.00178879	0.00179001
8.462	0.00178739	0.00178843
8.463	0.00178599	0.00178686
8.464	0.00178461	0.00178528
8.465	0.00178323	0.00178371
8.466	0.00178186	0.00178214
8.467	0.0017805	0.00178057
8.468	0.00177915	0.001779
8.469	0.00177782	0.00177743
8.47	0.00177649	0.00177586
8.471	0.00177517	0.0017743
8.472	0.00177386	0.00177273
8.473	0.00177256	0.00177117
8.474	0.00177127	0.00176961
8.475	0.00177	0.00176805
8.476	0.00176873	0.00176649
8.477	0.00176747	0.00176493
8.478	0.00176622	0.00176338
8.479	0.00176499	0.00176182
8.48	0.00176376	0.00176027
8.481	0.00176251	0.00175872
8.482	0.00176078	0.00175716
8.483	0.00175905	0.00175562
8.484	0.00175733	0.00175407
8.485	0.00175561	0.00175252
8.486	0.00175389	0.00175098
8.487	0.00175218	0.00174943
8.488	0.00175046	0.00174789
8.489	0.00174875	0.00174635
8.49	0.00174705	0.00174481
8.491	0.00174534	0.00174327
8.492	0.00174364	0.00174173
8.493	0.00174194	0.0017402
8.494	0.00174025	0.00173866
8.495	0.00173856	0.00173713
8.496	0.00173687	0.0017356
8.497	0.00173519	0.00173407
8.498	0.00173351	0.00173254
8.499	0.00173183	0.00173101
8.5	0.00173016	0.00172948
8.501	0.00172849	0.00172796
8.502	0.00172682	0.00172643
8.503	0.00172516	0.00172491
8.504	0.0017235	0.00172339
8.505	0.00172185	0.00172187
8.506	0.0017202	0.00172035
8.507	0.00171856	0.00171883
8.508	0.00171692	0.00171732
8.509	0.00171528	0.0017158
8.51	0.00171365	0.00171429
8.511	0.00171203	0.00171277
8.512	0.0017104	0.00171126
8.513	0.00170879	0.00170975
8.514	0.00170718	0.00170825
8.515	0.00170557	0.00170674
8.516	0.00170397	0.00170523
8.517	0.00170237	0.00170373
8.518	0.00170078	0.00170223
8.519	0.0016992	0.00170072
8.52	0.00169762	0.00169922
8.521	0.00169604	0.00169772
8.522	0.00169447	0.00169623
8.523	0.00169291	0.00169473
8.524	0.00169135	0.00169324
8.525	0.0016898	0.00169174
8.526	0.00168825	0.00169025
8.527	0.00168671	0.00168876
8.528	0.00168518	0.00168727
8.529	0.00168365	0.00168578
8.53	0.00168213	0.00168429
8.531	0.00168062	0.0016828
8.532	0.00167911	0.00168132
8.533	0.00167761	0.00167984
8.534	0.00167611	0.00167835
8.535	0.00167462	0.00167687
8.536	0.00167314	0.00167539
8.537	0.00167167	0.00167391
8.538	0.0016702	0.00167244
8.539	0.00166874	0.00167096
8.54	0.00166728	0.00166949
8.541	0.00166584	0.00166801
8.542	0.0016644	0.00166654
8.543	0.00166297	0.00166507
8.544	0.00166154	0.0016636
8.545	0.00166012	0.00166213
8.546	0.00165872	0.00166067
8.547	0.00165731	0.0016592
8.548	0.00165592	0.00165774
8.549	0.00165453	0.00165627
8.55	0.00165316	0.00165481
8.551	0.00165179	0.00165335
8.552	0.00165042	0.00165189
8.553	0.00164907	0.00165043
8.554	0.00164773	0.00164898
8.555	0.00164639	0.00164752
8.556	0.00164506	0.00164607
8.557	0.00164374	0.00164461
8.558	0.00164243	0.00164316
8.559	0.00164113	0.00164171
8.56	0.00163983	0.00164026
8.561	0.00163855	0.00163881
8.562	0.00163727	0.00163737
8.563	0.00163601	0.00163592
8.564	0.00163475	0.00163448
8.565	0.0016335	0.00163303
8.566	0.00163226	0.00163159
8.567	0.00163103	0.00163015
8.568	0.00162981	0.00162871
8.569	0.0016286	0.00162727
8.57	0.0016274	0.00162584
8.571	0.00162621	0.0016244
8.572	0.00162503	0.00162297
8.573	0.00162386	0.00162153
8.574	0.0016227	0.0016201
8.575	0.00162155	0.00161867
8.576	0.00162041	0.00161724
8.577	0.00161928	0.00161582
8.578	0.00161816	0.00161439
8.579	0.00161705	0.00161296
8.58	0.00161595	0.00161154
8.581	0.00161486	0.00161012
8.582	0.00161378	0.00160869
8.583	0.00161226	0.00160727
8.584	0.00161067	0.00160585
8.585	0.00160907	0.00160444
8.586	0.00160748	0.00160302
8.587	0.00160589	0.0016016
8.588	0.00160431	0.00160019
8.589	0.00160272	0.00159877
8.59	0.00160114	0.00159736
8.591	0.00159957	0.00159595
8.592	0.00159799	0.00159454
8.593	0.00159642	0.00159313
8.594	0.00159485	0.00159173
8.595	0.00159329	0.00159032
8.596	0.00159173	0.00158892
8.597	0.00159017	0.00158751
8.598	0.00158861	0.00158611
8.599	0.00158706	0.00158471
8.6	0.00158551	0.00158331
8.601	0.00158397	0.00158191
8.602	0.00158243	0.00158051
8.603	0.00158089	0.00157912
8.604	0.00157936	0.00157772
8.605	0.00157783	0.00157633
8.606	0.0015763	0.00157494
8.607	0.00157478	0.00157355
8.608	0.00157327	0.00157215
8.609	0.00157175	0.00157077
8.61	0.00157025	0.00156938
8.611	0.00156874	0.00156799
8.612	0.00156724	0.00156661
8.613	0.00156575	0.00156522
8.614	0.00156426	0.00156384
8.615	0.00156278	0.00156246
8.616	0.0015613	0.00156108
8.617	0.00155982	0.0015597
8.618	0.00155835	0.00155832
8.619	0.00155689	0.00155694
8.62	0.00155543	0.00155557
8.621	0.00155397	0.00155419
8.622	0.00155252	0.00155282
8.623	0.00155108	0.00155145
8.624	0.00154964	0.00155008
8.625	0.00154821	0.00154871
8.626	0.00154678	0.00154734
8.627	0.00154536	0.00154597
8.628	0.00154395	0.0015446
8.629	0.00154254	0.00154324
8.63	0.00154114	0.00154188
8.631	0.00153974	0.00154051
8.632	0.00153835	0.00153915
8.633	0.00153696	0.00153779
8.634	0.00153559	0.00153643
8.635	0.00153421	0.00153507
8.636	0.00153285	0.00153372
8.637	0.00153149	0.00153236
8.638	0.00153014	0.00153101
8.639	0.00152879	0.00152965
8.64	0.00152746	0.0015283
8.641	0.00152612	0.00152695
8.642	0.0015248	0.0015256
8.643	0.00152348	0.00152425
8.644	0.00152217	0.00152291
8.645	0.00152087	0.00152156
8.646	0.00151957	0.00152022
8.647	0.00151829	0.00151887
8.648	0.00151701	0.00151753
8.649	0.00151573	0.00151619
8.65	0.00151447	0.00151485
8.651	0.00151321	0.00151351
8.652	0.00151196	0.00151217
8.653	0.00151072	0.00151083
8.654	0.00150949	0.0015095
8.655	0.00150826	0.00150816
8.656	0.00150704	0.00150683
8.657	0.00150584	0.0015055
8.658	0.00150463	0.00150417
8.659	0.00150344	0.00150284
8.66	0.00150226	0.00150151
8.661	0.00150108	0.00150018
8.662	0.00149992	0.00149885
8.663	0.00149876	0.00149753
8.664	0.00149761	0.0014962
8.665	0.00149647	0.00149488
8.666	0.00149534	0.00149356
8.667	0.00149422	0.00149224
8.668	0.00149311	0.00149092
8.669	0.001492	0.0014896
8.67	0.00149091	0.00148828
8.671	0.00148983	0.00148697
8.672	0.00148875	0.00148565
8.673	0.00148769	0.00148434
8.674	0.00148663	0.00148303
8.675	0.00148559	0.00148172
8.676	0.00148455	0.00148041
8.677	0.00148352	0.0014791
8.678	0.00148251	0.00147779
8.679	0.0014815	0.00147648
8.68	0.00148051	0.00147518
8.681	0.00147952	0.00147387
8.682	0.00147855	0.00147257
8.683	0.00147758	0.00147126
8.684	0.00147663	0.00146996
8.685	0.00147555	0.00146866
8.686	0.00147407	0.00146736
8.687	0.0014726	0.00146607
8.688	0.00147113	0.00146477
8.689	0.00146966	0.00146347
8.69	0.0014682	0.00146218
8.691	0.00146673	0.00146089
8.692	0.00146527	0.00145959
8.693	0.00146382	0.0014583
8.694	0.00146236	0.00145701
8.695	0.00146091	0.00145572
8.696	0.00145946	0.00145444
8.697	0.00145802	0.00145315
8.698	0.00145658	0.00145186
8.699	0.00145514	0.00145058
8.7	0.0014537	0.0014493
8.701	0.00145227	0.00144801
8.702	0.00145084	0.00144673
8.703	0.00144941	0.00144545
8.704	0.00144799	0.00144417
8.705	0.00144657	0.0014429
8.706	0.00144516	0.00144162
8.707	0.00144375	0.00144034
8.708	0.00144234	0.00143907
8.709	0.00144094	0.0014378
8.71	0.00143954	0.00143653
8.711	0.00143815	0.00143525
8.712	0.00143676	0.00143398
8.713	0.00143537	0.00143272
8.714	0.00143399	0.00143145
8.715	0.00143261	0.00143018
8.716	0.00143124	0.00142892
8.717	0.00142987	0.00142765
8.718	0.00142851	0.00142639
8.719	0.00142715	0.00142513
8.72	0.0014258	0.00142386
8.721	0.00142445	0.0014226
8.722	0.00142311	0.00142135
8.723	0.00142177	0.00142009
8.724	0.00142043	0.00141883
8.725	0.00141911	0.00141758
8.726	0.00141778	0.00141632
8.727	0.00141647	0.00141507
8.728	0.00141515	0.00141381
8.729	0.00141385	0.00141256
8.73	0.00141255	0.00141131
8.731	0.00141125	0.00141006
8.732	0.00140997	0.00140882
8.733	0.00140868	0.00140757
8.734	0.00140741	0.00140632
8.735	0.00140613	0.00140508
8.736	0.00140487	0.00140383
8.737	0.00140361	0.00140259
8.738	0.00140236	0.00140135
8.739	0.00140111	0.00140011
8.74	0.00139988	0.00139887
8.741	0.00139864	0.00139763
8.742	0.00139742	0.0013964
8.743	0.0013962	0.00139516
8.744	0.00139499	0.00139392
8.745	0.00139378	0.00139269
8.746	0.00139258	0.00139146
8.747	0.00139139	0.00139023
8.748	0.00139021	0.00138899
8.749	0.00138903	0.00138777
8.75	0.00138786	0.00138654
8.751	0.0013867	0.00138531
8.752	0.00138554	0.00138408
8.753	0.00138439	0.00138286
8.754	0.00138325	0.00138163
8.755	0.00138212	0.00138041
8.756	0.001381	0.00137919
8.757	0.00137988	0.00137797
8.758	0.00137877	0.00137675
8.759	0.00137767	0.00137553
8.76	0.00137658	0.00137431
8.761	0.0013755	0.00137309
8.762	0.00137442	0.00137188
8.763	0.00137335	0.00137066
8.764	0.00137229	0.00136945
8.765	0.00137124	0.00136824
8.766	0.0013702	0.00136702
8.767	0.00136917	0.00136581
8.768	0.00136815	0.0013646
8.769	0.00136713	0.0013634
8.77	0.00136612	0.00136219
8.771	0.00136513	0.00136098
8.772	0.00136414	0.00135978
8.773	0.00136316	0.00135857
8.774	0.00136219	0.00135737
8.775	0.00136123	0.00135617
8.776	0.00136028	0.00135497
8.777	0.00135934	0.00135377
8.778	0.00135841	0.00135257
8.779	0.00135748	0.00135137
8.78	0.00135657	0.00135017
8.781	0.00135567	0.00134898
8.782	0.00135478	0.00134778
8.783	0.00135389	0.00134659
8.784	0.00135302	0.00134539
8.785	0.00135216	0.0013442
8.786	0.00135131	0.00134301
8.787	0.00135047	0.00134182
8.788	0.00134964	0.00134063
8.789	0.00134866	0.00133945
8.79	0.0013473	0.00133826
8.791	0.00134594	0.00133707
8.792	0.00134459	0.00133589
8.793	0.00134323	0.00133471
8.794	0.00134188	0.00133352
8.795	0.00134053	0.00133234
8.796	0.00133919	0.00133116
8.797	0.00133785	0.00132998
8.798	0.00133651	0.0013288
8.799	0.00133517	0.00132763
8.8	0.00133383	0.00132645
8.801	0.0013325	0.00132528
8.802	0.00133117	0.0013241
8.803	0.00132985	0.00132293
8.804	0.00132853	0.00132176
8.805	0.00132721	0.00132059
8.806	0.00132589	0.00131942
8.807	0.00132458	0.00131825
8.808	0.00132327	0.00131708
8.809	0.00132197	0.00131591
8.81	0.00132067	0.00131474
8.811	0.00131937	0.00131358
8.812	0.00131808	0.00131242
8.813	0.00131679	0.00131125
8.814	0.0013155	0.00131009
8.815	0.00131422	0.00130893
8.816	0.00131294	0.00130777
8.817	0.00131167	0.00130661
8.818	0.0013104	0.00130545
8.819	0.00130914	0.0013043
8.82	0.00130788	0.00130314
8.821	0.00130662	0.00130199
8.822	0.00130537	0.00130083
8.823	0.00130412	0.00129968
8.824	0.00130288	0.00129853
8.825	0.00130164	0.00129738
8.826	0.00130041	0.00129623
8.827	0.00129919	0.00129508
8.828	0.00129796	0.00129393
8.829	0.00129675	0.00129278
8.83	0.00129554	0.00129164
8.831	0.00129433	0.00129049
8.832	0.00129313	0.00128935
8.833	0.00129193	0.00128821
8.834	0.00129074	0.00128706
8.835	0.00128956	0.00128592
8.836	0.00128838	0.00128478
8.837	0.00128721	0.00128364
8.838	0.00128604	0.00128251
8.839	0.00128488	0.00128137
8.84	0.00128373	0.00128023
8.841	0.00128258	0.0012791
8.842	0.00128144	0.00127796
8.843	0.0012803	0.00127683
8.844	0.00127917	0.0012757
8.845	0.00127805	0.00127457
8.846	0.00127693	0.00127344
8.847	0.00127582	0.00127231
8.848	0.00127472	0.00127118
8.849	0.00127362	0.00127005
8.85	0.00127253	0.00126893
8.851	0.00127145	0.0012678
8.852	0.00127037	0.00126668
8.853	0.0012693	0.00126556
8.854	0.00126824	0.00126443
8.855	0.00126718	0.00126331
8.856	0.00126614	0.00126219
8.857	0.0012651	0.00126107
8.858	0.00126406	0.00125996
8.859	0.00126304	0.00125884
8.86	0.00126202	0.00125772
8.861	0.00126101	0.00125661
8.862	0.00126001	0.00125549
8.863	0.00125902	0.00125438
8.864	0.00125803	0.00125327
8.865	0.00125705	0.00125216
8.866	0.00125608	0.00125104
8.867	0.00125512	0.00124994
8.868	0.00125417	0.00124883
8.869	0.00125322	0.00124772
8.87	0.00125229	0.00124661
8.871	0.00125136	0.00124551
8.872	0.00125044	0.0012444
8.873	0.00124953	0.0012433
8.874	0.00124863	0.0012422
8.875	0.00124773	0.00124109
8.876	0.00124685	0.00123999
8.877	0.00124597	0.00123889
8.878	0.00124511	0.0012378
8.879	0.00124425	0.0012367
8.88	0.0012434	0.0012356
8.881	0.00124257	0.0012345
8.882	0.00124174	0.00123341
8.883	0.00124092	0.00123232
8.884	0.00124011	0.00123122
8.885	0.00123931	0.00123013
8.886	0.00123852	0.00122904
8.887	0.00123774	0.00122795
8.888	0.00123697	0.00122686
8.889	0.00123621	0.00122577
8.89	0.00123546	0.00122468
8.891	0.00123472	0.0012236
8.892	0.00123399	0.00122251
8.893	0.00123327	0.00122143
8.894	0.00123256	0.00122034
8.895	0.00123135	0.00121926
8.896	0.0012301	0.00121818
8.897	0.00122885	0.0012171
8.898	0.0012276	0.00121602
8.899	0.00122636	0.00121494
8.9	0.00122512	0.00121386
8.901	0.00122388	0.00121278
8.902	0.00122264	0.00121171
8.903	0.00122141	0.00121063
8.904	0.00122018	0.00120956
8.905	0.00121895	0.00120849
8.906	0.00121772	0.00120741
8.907	0.0012165	0.00120634
8.908	0.00121528	0.00120527
8.909	0.00121406	0.0012042
8.91	0.00121285	0.00120313
8.911	0.00121164	0.00120207
8.912	0.00121043	0.001201
8.913	0.00120923	0.00119993
8.914	0.00120803	0.00119887
8.915	0.00120683	0.0011978
8.916	0.00120564	0.00119674
8.917	0.00120445	0.00119568
8.918	0.00120326	0.00119462
8.919	0.00120208	0.00119356
8.92	0.0012009	0.0011925
8.921	0.00119973	0.00119144
8.922	0.00119856	0.00119038
8.923	0.0011974	0.00118933
8.924	0.00119624	0.00118827
8.925	0.00119508	0.00118722
8.926	0.00119393	0.00118616
8.927	0.00119278	0.00118511
8.928	0.00119164	0.00118406
8.929	0.0011905	0.00118301
8.93	0.00118936	0.00118196
8.931	0.00118823	0.00118091
8.932	0.00118711	0.00117986
8.933	0.00118599	0.00117881
8.934	0.00118488	0.00117777
8.935	0.00118377	0.00117672
8.936	0.00118266	0.00117568
8.937	0.00118156	0.00117463
8.938	0.00118047	0.00117359
8.939	0.00117938	0.00117255
8.94	0.0011783	0.00117151
8.941	0.00117722	0.00117047
8.942	0.00117615	0.00116943
8.943	0.00117509	0.00116839
8.944	0.00117403	0.00116735
8.945	0.00117297	0.00116632
8.946	0.00117192	0.00116528
8.947	0.00117088	0.00116425
8.948	0.00116985	0.00116321
8.949	0.00116882	0.00116218
8.95	0.00116779	0.00116115
8.951	0.00116678	0.00116012
8.952	0.00116577	0.00115909
8.953	0.00116476	0.00115806
8.954	0.00116376	0.00115703
8.955	0.00116277	0.001156
8.956	0.00116179	0.00115498
8.957	0.00116081	0.00115395
8.958	0.00115984	0.00115293
8.959	0.00115888	0.0011519
8.96	0.00115792	0.00115088
8.961	0.00115697	0.00114986
8.962	0.00115603	0.00114884
8.963	0.00115509	0.00114782
8.964	0.00115417	0.0011468
8.965	0.00115325	0.00114578
8.966	0.00115233	0.00114476
8.967	0.00115143	0.00114374
8.968	0.00115053	0.00114273
8.969	0.00114964	0.00114171
8.97	0.00114876	0.0011407
8.971	0.00114789	0.00113969
8.972	0.00114702	0.00113867
8.973	0.00114616	0.00113766
8.974	0.00114531	0.00113665
8.975	0.00114447	0.00113564
8.976	0.00114364	0.00113463
8.977	0.00114281	0.00113363
8.978	0.001142	0.00113262
8.979	0.00114119	0.00113161
8.98	0.00114039	0.00113061
8.981	0.0011396	0.0011296
8.982	0.00113882	0.0011286
8.983	0.00113805	0.0011276
8.984	0.00113728	0.0011266
8.985	0.00113653	0.0011256
8.986	0.00113578	0.0011246
8.987	0.00113505	0.0011236
8.988	0.00113432	0.0011226
8.989	0.0011336	0.0011216
8.99	0.00113289	0.0011206
8.991	0.00113219	0.00111961
8.992	0.00113151	0.00111861
8.993	0.00113083	0.00111762
8.994	0.00113016	0.00111663
8.995	0.0011295	0.00111564
8.996	0.00112885	0.00111464
8.997	0.00112821	0.00111365
8.998	0.00112758	0.00111266
8.999	0.00112696	0.00111168
9	0.00112635	0.00111069
9.001	0.00112568	0.0011097
9.002	0.00112453	0.00110872
9.003	0.00112338	0.00110773
9.004	0.00112223	0.00110675
9.005	0.00112108	0.00110576
9.006	0.00111994	0.00110478
9.007	0.0011188	0.0011038
9.008	0.00111766	0.00110282
9.009	0.00111652	0.00110184
9.01	0.00111539	0.00110086
9.011	0.00111426	0.00109988
9.012	0.00111313	0.0010989
9.013	0.00111201	0.00109793
9.014	0.00111088	0.00109695
9.015	0.00110976	0.00109598
9.016	0.00110865	0.001095
9.017	0.00110754	0.00109403
9.018	0.00110643	0.00109306
9.019	0.00110532	0.00109209
9.02	0.00110422	0.00109111
9.021	0.00110312	0.00109014
9.022	0.00110202	0.00108918
9.023	0.00110093	0.00108821
9.024	0.00109984	0.00108724
9.025	0.00109875	0.00108627
9.026	0.00109767	0.00108531
9.027	0.00109659	0.00108434
9.028	0.00109552	0.00108338
9.029	0.00109445	0.00108242
9.03	0.00109339	0.00108146
9.031	0.00109233	0.00108049
9.032	0.00109127	0.00107953
9.033	0.00109022	0.00107857
9.034	0.00108917	0.00107762
9.035	0.00108812	0.00107666
9.036	0.00108708	0.0010757
9.037	0.00108605	0.00107474
9.038	0.00108502	0.00107379
9.039	0.00108399	0.00107283
9.04	0.00108297	0.00107188
9.041	0.00108196	0.00107093
9.042	0.00108095	0.00106998
9.043	0.00107994	0.00106902
9.044	0.00107894	0.00106807
9.045	0.00107795	0.00106712
9.046	0.00107696	0.00106618
9.047	0.00107598	0.00106523
9.048	0.001075	0.00106428
9.049	0.00107402	0.00106333
9.05	0.00107306	0.00106239
9.051	0.00107209	0.00106144
9.052	0.00107114	0.0010605
9.053	0.00107019	0.00105956
9.054	0.00106924	0.00105862
9.055	0.0010683	0.00105767
9.056	0.00106737	0.00105673
9.057	0.00106645	0.00105579
9.058	0.00106553	0.00105486
9.059	0.00106461	0.00105392
9.06	0.00106371	0.00105298
9.061	0.0010628	0.00105204
9.062	0.00106191	0.00105111
9.063	0.00106102	0.00105017
9.064	0.00106014	0.00104924
9.065	0.00105927	0.00104831
9.066	0.0010584	0.00104737
9.067	0.00105754	0.00104644
9.068	0.00105669	0.00104551
9.069	0.00105584	0.00104458
9.07	0.001055	0.00104365
9.071	0.00105417	0.00104273
9.072	0.00105334	0.0010418
9.073	0.00105253	0.00104087
9.074	0.00105172	0.00103995
9.075	0.00105091	0.00103902
9.076	0.00105012	0.0010381
9.077	0.00104933	0.00103717
9.078	0.00104855	0.00103625
9.079	0.00104778	0.00103533
9.08	0.00104702	0.00103441
9.081	0.00104626	0.00103349
9.082	0.00104551	0.00103257
9.083	0.00104478	0.00103165
9.084	0.00104404	0.00103073
9.085	0.00104332	0.00102982
9.086	0.00104261	0.0010289
9.087	0.0010419	0.00102798
9.088	0.0010412	0.00102707
9.089	0.00104052	0.00102616
9.09	0.00103984	0.00102524
9.091	0.00103916	0.00102433
9.092	0.0010385	0.00102342
9.093	0.00103785	0.00102251
9.094	0.0010372	0.0010216
9.095	0.00103657	0.00102069
9.096	0.00103594	0.00101978
9.097	0.00103533	0.00101888
9.098	0.00103472	0.00101797
9.099	0.00103412	0.00101706
9.1	0.00103353	0.00101616
9.101	0.00103295	0.00101525
9.102	0.00103239	0.00101435
9.103	0.00103183	0.00101345
9.104	0.00103128	0.00101255
9.105	0.00103074	0.00101165
9.106	0.00103021	0.00101075
9.107	0.00102969	0.00100985
9.108	0.00102918	0.00100895
9.109	0.00102868	0.00100805
9.11	0.00102767	0.00100715
9.111	0.00102661	0.00100626
9.112	0.00102556	0.00100536
9.113	0.0010245	0.00100447
9.114	0.00102345	0.00100357
9.115	0.00102241	0.00100268
9.116	0.00102136	0.00100179
9.117	0.00102032	0.0010009
9.118	0.00101928	0.00100001
9.119	0.00101824	0.000999116
9.12	0.00101721	0.000998227
9.121	0.00101618	0.000997338
9.122	0.00101515	0.000996451
9.123	0.00101412	0.000995564
9.124	0.0010131	0.000994678
9.125	0.00101208	0.000993793
9.126	0.00101106	0.000992908
9.127	0.00101005	0.000992024
9.128	0.00100904	0.000991141
9.129	0.00100803	0.000990259
9.13	0.00100703	0.000989378
9.131	0.00100603	0.000988497
9.132	0.00100504	0.000987617
9.133	0.00100404	0.000986738
9.134	0.00100305	0.00098586
9.135	0.00100207	0.000984982
9.136	0.00100109	0.000984106
9.137	0.00100011	0.00098323
9.138	0.000999138	0.000982354
9.139	0.000998169	0.00098148
9.14	0.000997204	0.000980606
9.141	0.000996243	0.000979733
9.142	0.000995287	0.000978861
9.143	0.000994335	0.00097799
9.144	0.000993388	0.000977119
9.145	0.000992445	0.000976249
9.146	0.000991506	0.00097538
9.147	0.000990572	0.000974512
9.148	0.000989643	0.000973644
9.149	0.000988719	0.000972777
9.15	0.0009878	0.000971911
9.151	0.000986886	0.000971046
9.152	0.000985976	0.000970181
