0.0601	
r	f(e,r)	Exact
7.863	0.0123303	0.00302504
7.864	0.0123356	0.0030224
7.865	0.0123409	0.00301976
7.866	0.0123463	0.00301713
7.867	0.0123516	0.00301449
7.868	0.0123569	0.00301186
7.869	0.0123623	0.00300924
7.87	0.0123677	0.00300661
7.871	0.012373	0.00300399
7.872	0.0123784	0.00300137
7.873	0.0123838	0.00299875
7.874	0.0123891	0.00299613
7.875	0.0123945	0.00299352
7.876	0.0123999	0.0029909
7.877	0.0124053	0.00298829
7.878	0.0124108	0.00298569
7.879	0.0124162	0.00298308
7.88	0.0124216	0.00298048
7.881	0.012427	0.00297788
7.882	0.0124325	0.00297528
7.883	0.0124379	0.00297268
7.884	0.0124433	0.00297009
7.885	0.0124488	0.00296749
7.886	0.0124543	0.0029649
7.887	0.0124597	0.00296232
7.888	0.0124652	0.00295973
7.889	0.0124707	0.00295715
7.89	0.0124761	0.00295456
7.891	0.0124816	0.00295199
7.892	0.0124871	0.00294941
7.893	0.0124926	0.00294683
7.894	0.0124981	0.00294426
7.895	0.0125036	0.00294169
7.896	0.0125091	0.00293912
7.897	0.0125147	0.00293656
7.898	0.0125202	0.00293399
7.899	0.0125257	0.00293143
7.9	0.0125312	0.00292887
7.901	0.0125368	0.00292632
7.902	0.0125423	0.00292376
7.903	0.0125479	0.00292121
7.904	0.0125534	0.00291866
7.905	0.012559	0.00291611
7.906	0.0125645	0.00291356
7.907	0.0125701	0.00291102
7.908	0.0125757	0.00290848
7.909	0.0125812	0.00290594
7.91	0.0125868	0.0029034
7.911	0.0125924	0.00290087
7.912	0.012598	0.00289833
7.913	0.0126035	0.0028958
7.914	0.0126091	0.00289327
7.915	0.0126147	0.00289075
7.916	0.0126203	0.00288822
7.917	0.0126259	0.0028857
7.918	0.0126315	0.00288318
7.919	0.0126371	0.00288066
7.92	0.0126428	0.00287815
7.921	0.0126484	0.00287563
7.922	0.012654	0.00287312
7.923	0.0126596	0.00287061
7.924	0.0126652	0.0028681
7.925	0.0126709	0.0028656
7.926	0.0126765	0.0028631
7.927	0.0126821	0.0028606
7.928	0.0126878	0.0028581
7.929	0.0126934	0.0028556
7.93	0.0126991	0.00285311
7.931	0.0127047	0.00285061
7.932	0.0127104	0.00284812
7.933	0.012716	0.00284564
7.934	0.0127217	0.00284315
7.935	0.0127276	0.00284067
7.936	0.0127336	0.00283818
7.937	0.0127396	0.00283571
7.938	0.0127456	0.00283323
7.939	0.0127517	0.00283075
7.94	0.0127577	0.00282828
7.941	0.0127638	0.00282581
7.942	0.0127698	0.00282334
7.943	0.0127759	0.00282087
7.944	0.012782	0.00281841
7.945	0.0127881	0.00281595
7.946	0.0127942	0.00281349
7.947	0.0128003	0.00281103
7.948	0.0128064	0.00280857
7.949	0.0128125	0.00280612
7.95	0.0128186	0.00280366
7.951	0.0128248	0.00280121
7.952	0.0128309	0.00279877
7.953	0.0128371	0.00279632
7.954	0.0128432	0.00279388
7.955	0.0128494	0.00279144
7.956	0.0128556	0.002789
7.957	0.0128618	0.00278656
7.958	0.0128679	0.00278412
7.959	0.0128741	0.00278169
7.96	0.0128803	0.00277926
7.961	0.0128866	0.00277683
7.962	0.0128928	0.0027744
7.963	0.012899	0.00277198
7.964	0.0129052	0.00276956
7.965	0.0129115	0.00276713
7.966	0.0129177	0.00276472
7.967	0.0129239	0.0027623
7.968	0.0129302	0.00275988
7.969	0.0129365	0.00275747
7.97	0.0129427	0.00275506
7.971	0.012949	0.00275265
7.972	0.0129553	0.00275025
7.973	0.0129615	0.00274784
7.974	0.0129678	0.00274544
7.975	0.0129741	0.00274304
7.976	0.0129804	0.00274064
7.977	0.0129867	0.00273825
7.978	0.012993	0.00273585
7.979	0.0129993	0.00273346
7.98	0.0130057	0.00273107
7.981	0.013012	0.00272868
7.982	0.0130183	0.0027263
7.983	0.0130246	0.00272391
7.984	0.013031	0.00272153
7.985	0.0130373	0.00271915
7.986	0.0130437	0.00271677
7.987	0.01305	0.0027144
7.988	0.0130564	0.00271203
7.989	0.0130627	0.00270965
7.99	0.0130691	0.00270728
7.991	0.0130754	0.00270492
7.992	0.0130818	0.00270255
7.993	0.0130882	0.00270019
7.994	0.0130946	0.00269783
7.995	0.0131009	0.00269547
7.996	0.0131073	0.00269311
7.997	0.0131137	0.00269075
7.998	0.0131201	0.0026884
7.999	0.0131265	0.00268605
8	0.0131329	0.0026837
8.001	0.0131393	0.00268135
8.002	0.0131457	0.00267901
8.003	0.0131521	0.00267667
8.004	0.0131585	0.00267432
8.005	0.0131649	0.00267198
8.006	0.0131713	0.00266965
8.007	0.0131778	0.00266731
8.008	0.0131842	0.00266498
8.009	0.0131906	0.00266265
8.01	0.013197	0.00266032
8.011	0.0132035	0.00265799
8.012	0.0132099	0.00265567
8.013	0.0132163	0.00265334
8.014	0.0132228	0.00265102
8.015	0.0132292	0.0026487
8.016	0.0132356	0.00264639
8.017	0.0132421	0.00264407
8.018	0.0132485	0.00264176
8.019	0.013255	0.00263945
8.02	0.0132614	0.00263714
8.021	0.0132682	0.00263483
8.022	0.0132751	0.00263252
8.023	0.013282	0.00263022
8.024	0.0132888	0.00262792
8.025	0.0132957	0.00262562
8.026	0.0133026	0.00262332
8.027	0.0133095	0.00262103
8.028	0.0133164	0.00261873
8.029	0.0133234	0.00261644
8.03	0.0133303	0.00261415
8.031	0.0133372	0.00261186
8.032	0.0133442	0.00260958
8.033	0.0133511	0.0026073
8.034	0.0133581	0.00260501
8.035	0.0133651	0.00260273
8.036	0.0133721	0.00260046
8.037	0.013379	0.00259818
8.038	0.013386	0.00259591
8.039	0.013393	0.00259363
8.04	0.0134001	0.00259136
8.041	0.0134071	0.0025891
8.042	0.0134141	0.00258683
8.043	0.0134211	0.00258457
8.044	0.0134282	0.0025823
8.045	0.0134352	0.00258004
8.046	0.0134423	0.00257778
8.047	0.0134494	0.00257553
8.048	0.0134564	0.00257327
8.049	0.0134635	0.00257102
8.05	0.0134706	0.00256877
8.051	0.0134777	0.00256652
8.052	0.0134848	0.00256427
8.053	0.0134919	0.00256203
8.054	0.013499	0.00255979
8.055	0.0135061	0.00255755
8.056	0.0135132	0.00255531
8.057	0.0135203	0.00255307
8.058	0.0135275	0.00255083
8.059	0.0135346	0.0025486
8.06	0.0135418	0.00254637
8.061	0.0135489	0.00254414
8.062	0.0135561	0.00254191
8.063	0.0135632	0.00253969
8.064	0.0135704	0.00253746
8.065	0.0135775	0.00253524
8.066	0.0135847	0.00253302
8.067	0.0135919	0.0025308
8.068	0.0135991	0.00252859
8.069	0.0136062	0.00252637
8.07	0.0136134	0.00252416
8.071	0.0136206	0.00252195
8.072	0.0136278	0.00251974
8.073	0.013635	0.00251754
8.074	0.0136422	0.00251533
8.075	0.0136494	0.00251313
8.076	0.0136566	0.00251093
8.077	0.0136639	0.00250873
8.078	0.0136711	0.00250653
8.079	0.0136783	0.00250434
8.08	0.0136855	0.00250214
8.081	0.0136927	0.00249995
8.082	0.0137	0.00249776
8.083	0.0137072	0.00249557
8.084	0.0137144	0.00249339
8.085	0.0137217	0.0024912
8.086	0.0137289	0.00248902
8.087	0.0137362	0.00248684
8.088	0.0137434	0.00248466
8.089	0.0137507	0.00248249
8.09	0.0137579	0.00248031
8.091	0.0137652	0.00247814
8.092	0.0137724	0.00247597
8.093	0.0137797	0.0024738
8.094	0.013787	0.00247163
8.095	0.0137942	0.00246947
8.096	0.0138015	0.0024673
8.097	0.0138088	0.00246514
8.098	0.013816	0.00246298
8.099	0.0138233	0.00246082
8.1	0.0138306	0.00245867
8.101	0.0138379	0.00245651
8.102	0.0138451	0.00245436
8.103	0.0138524	0.00245221
8.104	0.0138597	0.00245006
8.105	0.013867	0.00244791
8.106	0.0138743	0.00244577
8.107	0.0138821	0.00244363
8.108	0.0138898	0.00244149
8.109	0.0138976	0.00243935
8.11	0.0139053	0.00243721
8.111	0.0139131	0.00243507
8.112	0.0139209	0.00243294
8.113	0.0139287	0.00243081
8.114	0.0139365	0.00242868
8.115	0.0139443	0.00242655
8.116	0.0139521	0.00242442
8.117	0.01396	0.0024223
8.118	0.0139678	0.00242017
8.119	0.0139756	0.00241805
8.12	0.0139835	0.00241593
8.121	0.0139914	0.00241382
8.122	0.0139992	0.0024117
8.123	0.0140071	0.00240959
8.124	0.014015	0.00240747
8.125	0.0140229	0.00240536
8.126	0.0140308	0.00240326
8.127	0.0140387	0.00240115
8.128	0.0140467	0.00239904
8.129	0.0140546	0.00239694
8.13	0.0140625	0.00239484
8.131	0.0140705	0.00239274
8.132	0.0140784	0.00239064
8.133	0.0140864	0.00238855
8.134	0.0140944	0.00238645
8.135	0.0141023	0.00238436
8.136	0.0141103	0.00238227
8.137	0.0141183	0.00238018
8.138	0.0141263	0.00237809
8.139	0.0141343	0.00237601
8.14	0.0141423	0.00237393
8.141	0.0141503	0.00237185
8.142	0.0141583	0.00236977
8.143	0.0141663	0.00236769
8.144	0.0141744	0.00236561
8.145	0.0141824	0.00236354
8.146	0.0141904	0.00236147
8.147	0.0141985	0.00235939
8.148	0.0142065	0.00235733
8.149	0.0142146	0.00235526
8.15	0.0142226	0.00235319
8.151	0.0142307	0.00235113
8.152	0.0142388	0.00234907
8.153	0.0142468	0.00234701
8.154	0.0142549	0.00234495
8.155	0.014263	0.00234289
8.156	0.0142711	0.00234084
8.157	0.0142792	0.00233879
8.158	0.0142872	0.00233673
8.159	0.0142953	0.00233468
8.16	0.0143034	0.00233264
8.161	0.0143115	0.00233059
8.162	0.0143196	0.00232855
8.163	0.0143278	0.0023265
8.164	0.0143359	0.00232446
8.165	0.014344	0.00232243
8.166	0.0143521	0.00232039
8.167	0.0143602	0.00231835
8.168	0.0143683	0.00231632
8.169	0.0143765	0.00231429
8.17	0.0143846	0.00231226
8.171	0.0143927	0.00231023
8.172	0.0144009	0.0023082
8.173	0.014409	0.00230618
8.174	0.0144171	0.00230415
8.175	0.0144253	0.00230213
8.176	0.0144334	0.00230011
8.177	0.0144416	0.0022981
8.178	0.0144497	0.00229608
8.179	0.0144579	0.00229406
8.18	0.014466	0.00229205
8.181	0.0144742	0.00229004
8.182	0.0144823	0.00228803
8.183	0.0144905	0.00228602
8.184	0.0144986	0.00228402
8.185	0.0145068	0.00228201
8.186	0.0145149	0.00228001
8.187	0.0145231	0.00227801
8.188	0.0145312	0.00227601
8.189	0.0145394	0.00227402
8.19	0.0145476	0.00227202
8.191	0.0145557	0.00227003
8.192	0.0145642	0.00226803
8.193	0.0145729	0.00226604
8.194	0.0145815	0.00226406
8.195	0.0145902	0.00226207
8.196	0.0145989	0.00226008
8.197	0.0146076	0.0022581
8.198	0.0146163	0.00225612
8.199	0.0146251	0.00225414
8.2	0.0146338	0.00225216
8.201	0.0146425	0.00225018
8.202	0.0146513	0.00224821
8.203	0.0146601	0.00224623
8.204	0.0146688	0.00224426
8.205	0.0146776	0.00224229
8.206	0.0146864	0.00224032
8.207	0.0146952	0.00223836
8.208	0.014704	0.00223639
8.209	0.0147129	0.00223443
8.21	0.0147217	0.00223247
8.211	0.0147305	0.00223051
8.212	0.0147394	0.00222855
8.213	0.0147482	0.0022266
8.214	0.0147571	0.00222464
8.215	0.014766	0.00222269
8.216	0.0147749	0.00222074
8.217	0.0147837	0.00221879
8.218	0.0147926	0.00221684
8.219	0.0148015	0.00221489
8.22	0.0148104	0.00221295
8.221	0.0148194	0.002211
8.222	0.0148283	0.00220906
8.223	0.0148372	0.00220712
8.224	0.0148461	0.00220519
8.225	0.0148551	0.00220325
8.226	0.014864	0.00220132
8.227	0.014873	0.00219938
8.228	0.0148819	0.00219745
8.229	0.0148909	0.00219552
8.23	0.0148999	0.00219359
8.231	0.0149088	0.00219167
8.232	0.0149178	0.00218974
8.233	0.0149268	0.00218782
8.234	0.0149358	0.0021859
8.235	0.0149448	0.00218398
8.236	0.0149538	0.00218206
8.237	0.0149628	0.00218015
8.238	0.0149718	0.00217823
8.239	0.0149808	0.00217632
8.24	0.0149898	0.00217441
8.241	0.0149989	0.0021725
8.242	0.0150079	0.00217059
8.243	0.0150169	0.00216868
8.244	0.0150259	0.00216678
8.245	0.015035	0.00216487
8.246	0.015044	0.00216297
8.247	0.0150531	0.00216107
8.248	0.0150621	0.00215917
8.249	0.0150712	0.00215728
8.25	0.0150802	0.00215538
8.251	0.0150893	0.00215349
8.252	0.0150983	0.0021516
8.253	0.0151074	0.00214971
8.254	0.0151164	0.00214782
8.255	0.0151255	0.00214593
8.256	0.0151346	0.00214405
8.257	0.0151437	0.00214216
8.258	0.0151527	0.00214028
8.259	0.0151618	0.0021384
8.26	0.0151709	0.00213652
8.261	0.01518	0.00213465
8.262	0.015189	0.00213277
8.263	0.0151981	0.0021309
8.264	0.0152072	0.00212902
8.265	0.0152163	0.00212715
8.266	0.0152254	0.00212529
8.267	0.0152345	0.00212342
8.268	0.0152435	0.00212155
8.269	0.0152526	0.00211969
8.27	0.0152617	0.00211783
8.271	0.0152708	0.00211596
8.272	0.0152799	0.00211411
8.273	0.015289	0.00211225
8.274	0.0152981	0.00211039
8.275	0.0153094	0.00210854
8.276	0.0153187	0.00210668
8.277	0.0153282	0.00210483
8.278	0.0153378	0.00210298
8.279	0.0153474	0.00210113
8.28	0.0153571	0.00209929
8.281	0.0153667	0.00209744
8.282	0.0153764	0.0020956
8.283	0.0153861	0.00209376
8.284	0.0153958	0.00209192
8.285	0.0154055	0.00209008
8.286	0.0154152	0.00208824
8.287	0.0154249	0.00208641
8.288	0.0154346	0.00208457
8.289	0.0154443	0.00208274
8.29	0.0154541	0.00208091
8.291	0.0154638	0.00207908
8.292	0.0154736	0.00207725
8.293	0.0154834	0.00207543
8.294	0.0154932	0.0020736
8.295	0.0155029	0.00207178
8.296	0.0155127	0.00206996
8.297	0.0155225	0.00206814
8.298	0.0155324	0.00206632
8.299	0.0155422	0.0020645
8.3	0.015552	0.00206269
8.301	0.0155618	0.00206088
8.302	0.0155717	0.00205906
8.303	0.0155815	0.00205725
8.304	0.0155914	0.00205545
8.305	0.0156012	0.00205364
8.306	0.0156111	0.00205183
8.307	0.015621	0.00205003
8.308	0.0156309	0.00204823
8.309	0.0156408	0.00204643
8.31	0.0156506	0.00204463
8.311	0.0156605	0.00204283
8.312	0.0156705	0.00204103
8.313	0.0156804	0.00203924
8.314	0.0156903	0.00203744
8.315	0.0157002	0.00203565
8.316	0.0157101	0.00203386
8.317	0.0157201	0.00203207
8.318	0.01573	0.00203029
8.319	0.0157399	0.0020285
8.32	0.0157483	0.00202672
8.321	0.0157583	0.00202494
8.322	0.0157683	0.00202315
8.323	0.0157783	0.00202138
8.324	0.0157883	0.0020196
8.325	0.0157983	0.00201782
8.326	0.0158083	0.00201605
8.327	0.0158183	0.00201427
8.328	0.0158283	0.0020125
8.329	0.0158383	0.00201073
8.33	0.0158484	0.00200896
8.331	0.0158584	0.0020072
8.332	0.0158684	0.00200543
8.333	0.0158785	0.00200367
8.334	0.0158885	0.0020019
8.335	0.0158986	0.00200014
8.336	0.0159086	0.00199838
8.337	0.0159186	0.00199663
8.338	0.0159287	0.00199487
8.339	0.0159388	0.00199311
8.34	0.0159488	0.00199136
8.341	0.0159589	0.00198961
8.342	0.0159689	0.00198786
8.343	0.015979	0.00198611
8.344	0.0159891	0.00198436
8.345	0.0159991	0.00198262
8.346	0.0160092	0.00198087
8.347	0.0160193	0.00197913
8.348	0.0160293	0.00197739
8.349	0.0160394	0.00197565
8.35	0.0160495	0.00197391
8.351	0.0160596	0.00197217
8.352	0.0160696	0.00197044
8.353	0.0160797	0.00196871
8.354	0.0160898	0.00196697
8.355	0.0160999	0.00196524
8.356	0.0161099	0.00196351
8.357	0.0161221	0.00196179
8.358	0.0161324	0.00196006
8.359	0.0161427	0.00195833
8.36	0.0161531	0.00195661
8.361	0.0161634	0.00195489
8.362	0.0161739	0.00195317
8.363	0.0161846	0.00195145
8.364	0.0161952	0.00194973
8.365	0.0162059	0.00194802
8.366	0.0162166	0.0019463
8.367	0.0162273	0.00194459
8.368	0.016238	0.00194288
8.369	0.0162487	0.00194117
8.37	0.0162594	0.00193946
8.371	0.0162701	0.00193775
8.372	0.0162809	0.00193605
8.373	0.0162916	0.00193434
8.374	0.0163024	0.00193264
8.375	0.0163132	0.00193094
8.376	0.0163239	0.00192924
8.377	0.0163347	0.00192754
8.378	0.0163455	0.00192584
8.379	0.0163563	0.00192415
8.38	0.0163672	0.00192246
8.381	0.016378	0.00192076
8.382	0.0163888	0.00191907
8.383	0.0163997	0.00191738
8.384	0.0164105	0.00191569
8.385	0.0164214	0.00191401
8.386	0.0164322	0.00191232
8.387	0.0164431	0.00191064
8.388	0.016454	0.00190896
8.389	0.0164649	0.00190728
8.39	0.0164758	0.0019056
8.391	0.0164867	0.00190392
8.392	0.0164976	0.00190224
8.393	0.0165085	0.00190057
8.394	0.0165194	0.0018989
8.395	0.0165303	0.00189722
8.396	0.0165413	0.00189555
8.397	0.0165522	0.00189388
8.398	0.0165632	0.00189222
8.399	0.0165741	0.00189055
8.4	0.0165851	0.00188889
8.401	0.016596	0.00188722
8.402	0.016607	0.00188556
8.403	0.016618	0.0018839
8.404	0.016629	0.00188224
8.405	0.0166399	0.00188058
8.406	0.0166509	0.00187893
8.407	0.0166619	0.00187727
8.408	0.0166729	0.00187562
8.409	0.0166839	0.00187397
8.41	0.0166949	0.00187232
8.411	0.0167059	0.00187067
8.412	0.016717	0.00186902
8.413	0.016728	0.00186737
8.414	0.016739	0.00186573
8.415	0.01675	0.00186409
8.416	0.016761	0.00186244
8.417	0.0167721	0.0018608
8.418	0.0167831	0.00185917
8.419	0.0167941	0.00185753
8.42	0.0168052	0.00185589
8.421	0.0168162	0.00185426
8.422	0.0168273	0.00185262
8.423	0.0168383	0.00185099
8.424	0.0168494	0.00184936
8.425	0.0168604	0.00184773
8.426	0.0168715	0.0018461
8.427	0.0168825	0.00184448
8.428	0.0168936	0.00184285
8.429	0.0169046	0.00184123
8.43	0.0169157	0.00183961
8.431	0.0169268	0.00183799
8.432	0.0169378	0.00183637
8.433	0.0169489	0.00183475
8.434	0.01696	0.00183313
8.435	0.0169731	0.00183152
8.436	0.0169844	0.0018299
8.437	0.0169957	0.00182829
8.438	0.0170071	0.00182668
8.439	0.0170187	0.00182507
8.44	0.0170303	0.00182346
8.441	0.0170419	0.00182186
8.442	0.0170536	0.00182025
8.443	0.0170652	0.00181865
8.444	0.0170769	0.00181704
8.445	0.0170886	0.00181544
8.446	0.0171002	0.00181384
8.447	0.0171119	0.00181225
8.448	0.0171236	0.00181065
8.449	0.0171354	0.00180905
8.45	0.0171471	0.00180746
8.451	0.0171554	0.00180587
8.452	0.0171672	0.00180427
8.453	0.017179	0.00180268
8.454	0.0171908	0.0018011
8.455	0.0172026	0.00179951
8.456	0.0172144	0.00179792
8.457	0.0172262	0.00179634
8.458	0.0172381	0.00179475
8.459	0.0172499	0.00179317
8.46	0.0172618	0.00179159
8.461	0.0172737	0.00179001
8.462	0.0172855	0.00178843
8.463	0.0172974	0.00178686
8.464	0.0173093	0.00178528
8.465	0.0173212	0.00178371
8.466	0.0173331	0.00178214
8.467	0.0173451	0.00178057
8.468	0.017357	0.001779
8.469	0.0173689	0.00177743
8.47	0.0173809	0.00177586
8.471	0.0173928	0.0017743
8.472	0.0174048	0.00177273
8.473	0.0174168	0.00177117
8.474	0.0174288	0.00176961
8.475	0.0174407	0.00176805
8.476	0.0174527	0.00176649
8.477	0.0174647	0.00176493
8.478	0.0174767	0.00176338
8.479	0.0174888	0.00176182
8.48	0.0175008	0.00176027
8.481	0.0175128	0.00175872
8.482	0.0175248	0.00175716
8.483	0.0175369	0.00175562
8.484	0.0175489	0.00175407
8.485	0.017561	0.00175252
8.486	0.017573	0.00175098
8.487	0.0175851	0.00174943
8.488	0.0175972	0.00174789
8.489	0.0176092	0.00174635
8.49	0.0176213	0.00174481
8.491	0.0176334	0.00174327
8.492	0.0176455	0.00174173
8.493	0.0176576	0.0017402
8.494	0.0176697	0.00173866
8.495	0.0176818	0.00173713
8.496	0.0176939	0.0017356
8.497	0.017706	0.00173407
8.498	0.0177181	0.00173254
8.499	0.0177302	0.00173101
8.5	0.0177423	0.00172948
8.501	0.0177545	0.00172796
8.502	0.0177666	0.00172643
8.503	0.0177787	0.00172491
8.504	0.0177908	0.00172339
8.505	0.017803	0.00172187
8.506	0.0178151	0.00172035
8.507	0.0178273	0.00171883
8.508	0.0178394	0.00171732
8.509	0.0178515	0.0017158
8.51	0.0178637	0.00171429
8.511	0.0178758	0.00171277
8.512	0.017888	0.00171126
8.513	0.0179001	0.00170975
8.514	0.0179123	0.00170825
8.515	0.0179245	0.00170674
8.516	0.0179386	0.00170523
8.517	0.017951	0.00170373
8.518	0.0179634	0.00170223
8.519	0.0179759	0.00170072
8.52	0.0179884	0.00169922
8.521	0.0180011	0.00169772
8.522	0.0180138	0.00169623
8.523	0.0180265	0.00169473
8.524	0.0180393	0.00169324
8.525	0.018052	0.00169174
8.526	0.0180648	0.00169025
8.527	0.0180776	0.00168876
8.528	0.0180904	0.00168727
8.529	0.0181032	0.00168578
8.53	0.018116	0.00168429
8.531	0.0181288	0.0016828
8.532	0.0181416	0.00168132
8.533	0.0181545	0.00167984
8.534	0.0181674	0.00167835
8.535	0.0181802	0.00167687
8.536	0.0181931	0.00167539
8.537	0.018206	0.00167391
8.538	0.0182189	0.00167244
8.539	0.0182318	0.00167096
8.54	0.0182447	0.00166949
8.541	0.0182577	0.00166801
8.542	0.0182706	0.00166654
8.543	0.0182836	0.00166507
8.544	0.0182965	0.0016636
8.545	0.0183095	0.00166213
8.546	0.0183225	0.00166067
8.547	0.0183355	0.0016592
8.548	0.0183485	0.00165774
8.549	0.0183615	0.00165627
8.55	0.0183745	0.00165481
8.551	0.0183875	0.00165335
8.552	0.0184005	0.00165189
8.553	0.0184136	0.00165043
8.554	0.0184266	0.00164898
8.555	0.0184397	0.00164752
8.556	0.0184527	0.00164607
8.557	0.0184658	0.00164461
8.558	0.0184789	0.00164316
8.559	0.0184919	0.00164171
8.56	0.018505	0.00164026
8.561	0.0185181	0.00163881
8.562	0.0185312	0.00163737
8.563	0.0185443	0.00163592
8.564	0.0185574	0.00163448
8.565	0.0185706	0.00163303
8.566	0.0185837	0.00163159
8.567	0.0185968	0.00163015
8.568	0.0186099	0.00162871
8.569	0.0186231	0.00162727
8.57	0.0186362	0.00162584
8.571	0.0186494	0.0016244
8.572	0.0186625	0.00162297
8.573	0.0186757	0.00162153
8.574	0.0186889	0.0016201
8.575	0.0187021	0.00161867
8.576	0.0187152	0.00161724
8.577	0.0187284	0.00161582
8.578	0.0187416	0.00161439
8.579	0.0187548	0.00161296
8.58	0.018768	0.00161154
8.581	0.0187812	0.00161012
8.582	0.0187944	0.00160869
8.583	0.0188076	0.00160727
8.584	0.0188191	0.00160585
8.585	0.0188324	0.00160444
8.586	0.0188457	0.00160302
8.587	0.0188589	0.0016016
8.588	0.0188722	0.00160019
8.589	0.0188855	0.00159877
8.59	0.0188988	0.00159736
8.591	0.0189121	0.00159595
8.592	0.0189254	0.00159454
8.593	0.0189387	0.00159313
8.594	0.018952	0.00159173
8.595	0.0189653	0.00159032
8.596	0.0189805	0.00158892
8.597	0.018994	0.00158751
8.598	0.0190076	0.00158611
8.599	0.0190211	0.00158471
8.6	0.0190347	0.00158331
8.601	0.0190483	0.00158191
8.602	0.0190622	0.00158051
8.603	0.019076	0.00157912
8.604	0.0190899	0.00157772
8.605	0.0191038	0.00157633
8.606	0.0191178	0.00157494
8.607	0.0191317	0.00157355
8.608	0.0191456	0.00157215
8.609	0.0191596	0.00157077
8.61	0.0191735	0.00156938
8.611	0.0191875	0.00156799
8.612	0.0192015	0.00156661
8.613	0.0192155	0.00156522
8.614	0.0192295	0.00156384
8.615	0.0192436	0.00156246
8.616	0.0192576	0.00156108
8.617	0.0192717	0.0015597
8.618	0.0192857	0.00155832
8.619	0.0192998	0.00155694
8.62	0.0193139	0.00155557
8.621	0.019328	0.00155419
8.622	0.0193421	0.00155282
8.623	0.0193562	0.00155145
8.624	0.0193703	0.00155008
8.625	0.0193844	0.00154871
8.626	0.0193986	0.00154734
8.627	0.0194127	0.00154597
8.628	0.0194269	0.0015446
8.629	0.0194411	0.00154324
8.63	0.0194552	0.00154188
8.631	0.0194694	0.00154051
8.632	0.0194836	0.00153915
8.633	0.0194978	0.00153779
8.634	0.0195121	0.00153643
8.635	0.0195263	0.00153507
8.636	0.0195405	0.00153372
8.637	0.0195548	0.00153236
8.638	0.019569	0.00153101
8.639	0.0195833	0.00152965
8.64	0.0195975	0.0015283
8.641	0.0196118	0.00152695
8.642	0.0196261	0.0015256
8.643	0.0196404	0.00152425
8.644	0.0196547	0.00152291
8.645	0.019669	0.00152156
8.646	0.0196833	0.00152022
8.647	0.0196976	0.00151887
8.648	0.0197119	0.00151753
8.649	0.0197262	0.00151619
8.65	0.0197406	0.00151485
8.651	0.0197549	0.00151351
8.652	0.0197692	0.00151217
8.653	0.0197836	0.00151083
8.654	0.0197979	0.0015095
8.655	0.0198123	0.00150816
8.656	0.0198267	0.00150683
8.657	0.019841	0.0015055
8.658	0.0198554	0.00150417
8.659	0.0198698	0.00150284
8.66	0.0198842	0.00150151
8.661	0.0198986	0.00150018
8.662	0.019913	0.00149885
8.663	0.0199273	0.00149753
8.664	0.0199417	0.0014962
8.665	0.0199562	0.00149488
8.666	0.0199706	0.00149356
8.667	0.019985	0.00149224
8.668	0.0199994	0.00149092
8.669	0.0200156	0.0014896
8.67	0.0200302	0.00148828
8.671	0.0200449	0.00148697
8.672	0.0200595	0.00148565
8.673	0.0200743	0.00148434
8.674	0.0200892	0.00148303
8.675	0.0201042	0.00148172
8.676	0.0201192	0.00148041
8.677	0.0201341	0.0014791
8.678	0.0201491	0.00147779
8.679	0.0201641	0.00147648
8.68	0.0201792	0.00147518
8.681	0.0201942	0.00147387
8.682	0.0202093	0.00147257
8.683	0.0202243	0.00147126
8.684	0.0202394	0.00146996
8.685	0.0202545	0.00146866
8.686	0.0202696	0.00146736
8.687	0.0202847	0.00146607
8.688	0.0202998	0.00146477
8.689	0.020315	0.00146347
8.69	0.0203301	0.00146218
8.691	0.0203453	0.00146089
8.692	0.0203605	0.00145959
8.693	0.0203757	0.0014583
8.694	0.0203909	0.00145701
8.695	0.0204061	0.00145572
8.696	0.0204213	0.00145444
8.697	0.0204365	0.00145315
8.698	0.0204518	0.00145186
8.699	0.020467	0.00145058
8.7	0.0204823	0.0014493
8.701	0.0204976	0.00144801
8.702	0.0205129	0.00144673
8.703	0.0205282	0.00144545
8.704	0.0205435	0.00144417
8.705	0.0205588	0.0014429
8.706	0.0205741	0.00144162
8.707	0.0205895	0.00144034
8.708	0.0206048	0.00143907
8.709	0.0206202	0.0014378
8.71	0.0206355	0.00143653
8.711	0.0206509	0.00143525
8.712	0.0206663	0.00143398
8.713	0.0206817	0.00143272
8.714	0.0206971	0.00143145
8.715	0.0207125	0.00143018
8.716	0.0207279	0.00142892
8.717	0.0207433	0.00142765
8.718	0.0207553	0.00142639
8.719	0.0207708	0.00142513
8.72	0.0207863	0.00142386
8.721	0.0208018	0.0014226
8.722	0.0208174	0.00142135
8.723	0.0208329	0.00142009
8.724	0.0208484	0.00141883
8.725	0.020864	0.00141758
8.726	0.0208796	0.00141632
8.727	0.0208951	0.00141507
8.728	0.0209107	0.00141381
8.729	0.0209263	0.00141256
8.73	0.0209418	0.00141131
8.731	0.0209574	0.00141006
8.732	0.020973	0.00140882
8.733	0.0209886	0.00140757
8.734	0.0210042	0.00140632
8.735	0.0210199	0.00140508
8.736	0.0210355	0.00140383
8.737	0.0210511	0.00140259
8.738	0.0210667	0.00140135
8.739	0.0210824	0.00140011
8.74	0.021098	0.00139887
8.741	0.0211137	0.00139763
